https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1564876800000,2019-08-04 00:00:00,BNB/USDT,27.73330000,27.77190000,27.08520000,27.38340000,968862.84000000,26551453.13119900,51694
1564790400000,2019-08-03 00:00:00,BNB/USDT,28.14000000,28.34090000,27.50000000,27.73330000,1209344.97000000,33690382.73337800,57835
1564704000000,2019-08-02 00:00:00,BNB/USDT,28.71000000,28.71860000,27.56430000,28.14000000,1503260.49000000,42227852.88564900,71004
1564617600000,2019-08-01 00:00:00,BNB/USDT,27.73480000,28.76640000,27.45000000,28.70880000,2252484.64000000,63463934.66859200,100225
1564531200000,2019-07-31 00:00:00,BNB/USDT,26.98790000,27.83000000,26.78000000,27.75000000,1934429.49000000,53152605.01651500,74357
1564444800000,2019-07-30 00:00:00,BNB/USDT,26.95390000,27.11980000,26.20200000,26.98670000,1143523.29000000,30567351.59422900,48504
1564358400000,2019-07-29 00:00:00,BNB/USDT,27.75560000,28.04190000,26.82020000,26.95250000,1145223.44000000,31235892.63975700,57496
1564272000000,2019-07-28 00:00:00,BNB/USDT,27.73840000,27.84590000,26.42000000,27.75550000,1330561.28000000,36632413.94609400,63037
1564185600000,2019-07-27 00:00:00,BNB/USDT,28.90000000,29.45020000,27.20610000,27.74980000,1490587.94000000,42173965.38516200,73125
1564099200000,2019-07-26 00:00:00,BNB/USDT,28.92270000,29.05000000,28.16410000,28.90000000,1929538.17000000,55347406.15894900,115243
1564012800000,2019-07-25 00:00:00,BNB/USDT,28.82750000,29.65960000,28.44440000,28.92270000,2187610.96000000,63955662.87522600,105692
1563926400000,2019-07-24 00:00:00,BNB/USDT,29.43810000,29.50570000,27.74260000,28.82610000,2337675.12000000,66828198.00250000,114846
1563840000000,2019-07-23 00:00:00,BNB/USDT,30.92260000,30.94000000,28.94710000,29.49290000,2639256.42000000,78469834.35282700,89007
1563753600000,2019-07-22 00:00:00,BNB/USDT,30.43890000,32.60000000,29.62030000,30.88500000,3469751.44000000,107658019.22616400,135438
1563667200000,2019-07-21 00:00:00,BNB/USDT,31.12220000,31.52810000,29.28010000,30.43880000,2167635.68000000,65868802.47116700,73214
1563580800000,2019-07-20 00:00:00,BNB/USDT,29.00150000,31.46000000,28.90000000,31.09320000,2871032.06000000,88042949.92415900,92243
1563494400000,2019-07-19 00:00:00,BNB/USDT,28.95050000,29.96000000,28.31580000,29.00960000,3934648.14000000,114112685.63285000,135486
1563408000000,2019-07-18 00:00:00,BNB/USDT,27.62590000,29.50000000,26.80000000,28.95550000,6272574.38000000,177911960.91754000,239397
1563321600000,2019-07-17 00:00:00,BNB/USDT,25.05520000,28.28980000,24.17090000,27.62870000,5620644.87000000,147720494.15281100,226901
1563235200000,2019-07-16 00:00:00,BNB/USDT,28.64700000,29.58000000,24.86260000,25.06010000,3723845.18000000,101064665.88797400,184787
1563148800000,2019-07-15 00:00:00,BNB/USDT,28.54470000,28.74980000,26.31900000,28.64700000,2958931.55000000,82002809.57746500,151935
1563062400000,2019-07-14 00:00:00,BNB/USDT,31.47010000,31.52590000,28.31110000,28.54470000,2117967.02000000,63226752.49646400,121567
1562976000000,2019-07-13 00:00:00,BNB/USDT,31.87270000,32.48940000,30.20750000,31.48880000,1744138.78000000,54900941.10726100,94780
1562889600000,2019-07-12 00:00:00,BNB/USDT,29.42130000,32.62190000,29.00000000,31.88880000,2944729.48000000,92727533.51880700,152004
1562803200000,2019-07-11 00:00:00,BNB/USDT,31.22200000,31.89000000,28.26660000,29.41810000,1746010.06000000,51888253.77253700,105921
1562716800000,2019-07-10 00:00:00,BNB/USDT,32.48140000,32.89000000,30.51000000,31.22200000,1583726.64000000,50336933.77428900,98418
1562630400000,2019-07-09 00:00:00,BNB/USDT,33.38880000,33.90000000,32.21950000,32.48110000,1226644.52000000,40580964.49352300,73730
1562544000000,2019-07-08 00:00:00,BNB/USDT,32.93260000,34.29180000,32.75000000,33.38880000,1493676.78000000,50120168.02618800,69688
1562457600000,2019-07-07 00:00:00,BNB/USDT,32.54710000,33.39970000,32.40000000,32.93440000,1219900.05000000,40138364.74588000,47511
1562371200000,2019-07-06 00:00:00,BNB/USDT,32.55070000,33.18150000,32.50000000,32.58880000,1122287.44000000,36787236.23351700,49332
1562284800000,2019-07-05 00:00:00,BNB/USDT,33.03990000,33.64970000,32.40000000,32.55660000,1501826.74000000,49493357.62846000,71518
1562198400000,2019-07-04 00:00:00,BNB/USDT,32.52190000,34.38390000,32.15030000,33.08880000,2194259.80000000,73059705.98188600,111687
1562112000000,2019-07-03 00:00:00,BNB/USDT,31.95300000,33.05000000,31.62300000,32.52200000,1929917.65000000,62401163.88605000,99825
1562025600000,2019-07-02 00:00:00,BNB/USDT,33.27220000,34.00000000,30.56000000,31.97770000,2017364.12000000,64614411.40414600,131587
1561939200000,2019-07-01 00:00:00,BNB/USDT,32.11410000,34.05000000,31.36820000,33.27770000,1835906.62000000,59978059.71460300,110760
1561852800000,2019-06-30 00:00:00,BNB/USDT,35.51110000,35.51110000,32.02000000,32.11400000,2022992.01000000,68980176.05606500,101925
1561766400000,2019-06-29 00:00:00,BNB/USDT,34.59510000,35.80000000,33.24470000,35.50000000,2591596.98000000,89965850.17867500,98014
1561680000000,2019-06-28 00:00:00,BNB/USDT,34.34200000,35.28090000,33.82000000,34.62890000,2104975.25000000,72480649.34776700,97308
1561593600000,2019-06-27 00:00:00,BNB/USDT,36.11850000,36.35000000,33.15840000,34.39990000,2607428.95000000,90261314.11603200,175982
1561507200000,2019-06-26 00:00:00,BNB/USDT,36.09410000,38.00000000,34.50000000,36.11890000,2857418.80000000,104421493.25295000,180328
1561420800000,2019-06-25 00:00:00,BNB/USDT,37.43000000,37.55100000,35.71000000,36.09410000,2000917.70000000,73475213.88447300,92444
1561334400000,2019-06-24 00:00:00,BNB/USDT,37.26650000,37.82100000,36.00010000,37.43000000,2631717.19000000,97880605.03243700,70705
1561248000000,2019-06-23 00:00:00,BNB/USDT,38.00010000,38.53200000,37.26000000,37.28360000,2790608.54000000,105568888.13956400,92326
1561161600000,2019-06-22 00:00:00,BNB/USDT,38.69810000,39.59410000,37.10000000,38.00010000,3314950.67000000,127886269.87768900,153791
1561075200000,2019-06-21 00:00:00,BNB/USDT,36.81000000,38.85000000,36.33640000,38.67660000,3534250.01000000,132474202.28036900,130820
1560988800000,2019-06-20 00:00:00,BNB/USDT,35.17640000,36.91460000,34.39790000,36.83810000,4152117.65000000,148921693.38201500,130641
1560902400000,2019-06-19 00:00:00,BNB/USDT,34.42610000,35.60000000,34.39390000,35.18880000,3662780.35000000,128944461.18892200,77732
1560816000000,2019-06-18 00:00:00,BNB/USDT,33.85420000,35.07490000,33.73860000,34.43330000,3404180.00000000,117185468.55222100,105380
1560729600000,2019-06-17 00:00:00,BNB/USDT,32.19560000,34.45000000,32.18620000,33.82860000,3325355.03000000,111126704.95099500,125554
1560643200000,2019-06-16 00:00:00,BNB/USDT,32.68850000,33.29430000,31.73160000,32.18880000,2831357.27000000,92267118.53198800,101549
1560556800000,2019-06-15 00:00:00,BNB/USDT,32.38870000,33.94200000,31.68650000,32.67430000,3391510.23000000,111236912.67205300,132147
1560470400000,2019-06-14 00:00:00,BNB/USDT,35.25770000,35.30000000,29.81460000,32.38030000,4820144.32000000,155335662.97399400,231422
1560384000000,2019-06-13 00:00:00,BNB/USDT,34.88880000,36.36890000,34.12000000,35.25100000,3534896.06000000,124473100.80383300,144173
1560297600000,2019-06-12 00:00:00,BNB/USDT,31.88890000,34.98000000,31.80080000,34.88880000,3946303.19000000,132964576.47752800,147628
1560211200000,2019-06-11 00:00:00,BNB/USDT,32.02610000,32.08210000,30.93120000,31.88890000,2717716.57000000,85664531.89058500,73635
1560124800000,2019-06-10 00:00:00,BNB/USDT,30.11740000,32.04380000,29.72860000,32.02710000,3550536.78000000,110951522.18198000,85785
1560038400000,2019-06-09 00:00:00,BNB/USDT,31.70420000,31.85000000,29.76110000,30.09500000,2532504.30000000,78394265.18824800,82986
1559952000000,2019-06-08 00:00:00,BNB/USDT,31.34780000,32.29260000,31.10710000,31.73330000,3230284.59000000,102578237.63183600,73847
1559865600000,2019-06-07 00:00:00,BNB/USDT,31.08880000,31.99110000,30.90010000,31.30980000,2757731.91000000,86846573.48307500,88192
1559779200000,2019-06-06 00:00:00,BNB/USDT,30.82900000,31.99060000,29.63000000,31.08880000,2990485.46000000,93171819.54725200,124196
1559692800000,2019-06-05 00:00:00,BNB/USDT,29.24520000,31.18430000,28.94400000,30.88860000,3345894.90000000,100254437.44696300,122596
1559606400000,2019-06-04 00:00:00,BNB/USDT,30.73580000,31.46730000,28.71680000,29.25960000,2877003.62000000,86633070.76277100,158236
1559520000000,2019-06-03 00:00:00,BNB/USDT,33.13430000,33.17530000,30.51000000,30.75640000,2851908.73000000,91110572.21463400,126068
1559433600000,2019-06-02 00:00:00,BNB/USDT,33.35210000,33.76470000,32.68000000,33.15270000,3125339.52000000,103747453.96559900,76958
1559347200000,2019-06-01 00:00:00,BNB/USDT,32.91600000,34.35300000,32.50240000,33.35210000,3650894.16000000,121097580.11239800,160313
1559260800000,2019-05-31 00:00:00,BNB/USDT,31.66660000,32.97240000,30.61000000,32.88620000,3635551.08000000,115554980.72082900,105979
1559174400000,2019-05-30 00:00:00,BNB/USDT,33.59770000,34.96000000,30.25000000,31.66660000,3803964.59000000,126876540.41759100,179640
1559088000000,2019-05-29 00:00:00,BNB/USDT,33.10860000,33.88000000,30.85000000,33.60660000,3634528.09000000,120001783.75102700,136386
1559001600000,2019-05-28 00:00:00,BNB/USDT,33.51100000,34.50000000,32.50000000,33.10680000,3592623.04000000,119670239.56660600,128785
1558915200000,2019-05-27 00:00:00,BNB/USDT,33.05080000,35.10010000,32.50000000,33.51100000,3935155.37000000,133654922.10758200,163207
1558828800000,2019-05-26 00:00:00,BNB/USDT,35.11020000,35.11100000,32.32000000,33.09190000,3846254.14000000,128916811.25223500,173252
1558742400000,2019-05-25 00:00:00,BNB/USDT,34.00000000,35.48880000,33.62310000,35.01680000,4181724.12000000,145566744.31792600,114503
1558656000000,2019-05-24 00:00:00,BNB/USDT,31.39860000,34.70670000,31.12000000,33.94350000,4534224.56000000,151952803.93809500,173706
1558569600000,2019-05-23 00:00:00,BNB/USDT,30.83330000,32.25000000,29.66990000,31.39340000,3793076.85000000,118471724.03817800,141999
1558483200000,2019-05-22 00:00:00,BNB/USDT,32.39110000,32.43740000,30.61000000,30.80670000,3807962.58000000,120261451.27731200,160287
1558396800000,2019-05-21 00:00:00,BNB/USDT,29.26660000,32.80000000,28.05000000,32.39070000,4704491.98000000,142363584.10449900,244242
1558310400000,2019-05-20 00:00:00,BNB/USDT,29.11220000,29.33990000,27.53060000,29.26660000,3980328.45000000,113614310.06848000,173508
1558224000000,2019-05-19 00:00:00,BNB/USDT,28.81650000,29.83680000,27.54300000,29.11220000,4437585.54000000,128407708.55572200,192900
1558137600000,2019-05-18 00:00:00,BNB/USDT,25.79860000,29.09890000,25.11240000,28.81710000,4319102.35000000,117061502.70020400,167902
1558051200000,2019-05-17 00:00:00,BNB/USDT,26.28880000,26.67830000,23.14240000,25.77950000,3429086.56000000,85241258.72015800,188278
1557964800000,2019-05-16 00:00:00,BNB/USDT,26.83480000,27.79000000,25.00000000,26.28880000,4200071.24000000,111245092.08517300,199725
1557878400000,2019-05-15 00:00:00,BNB/USDT,23.65530000,27.65560000,23.46000000,26.81160000,3433770.34000000,89988096.50827200,146620
1557792000000,2019-05-14 00:00:00,BNB/USDT,23.52100000,24.50000000,22.57480000,23.65530000,3821993.16000000,90350011.23548600,140881
1557705600000,2019-05-13 00:00:00,BNB/USDT,20.90260000,24.00000000,20.73490000,23.52100000,4566012.58000000,103765929.62404700,178978
1557619200000,2019-05-12 00:00:00,BNB/USDT,20.78710000,21.50000000,20.10000000,20.89340000,3228794.38000000,67290647.82595500,143537
1557532800000,2019-05-11 00:00:00,BNB/USDT,19.62940000,22.00000000,18.88000000,20.80590000,3746402.53000000,76700019.09659900,158946
1557446400000,2019-05-10 00:00:00,BNB/USDT,18.83770000,19.98880000,18.30000000,19.61660000,2429624.32000000,46735449.13954600,120945
1557360000000,2019-05-09 00:00:00,BNB/USDT,20.66710000,20.96700000,18.54020000,18.83880000,2334477.60000000,46078618.72251300,98578
1557273600000,2019-05-08 00:00:00,BNB/USDT,20.66020000,21.41350000,19.51000000,20.66730000,2742356.42000000,56630740.96140700,115916
1557187200000,2019-05-07 00:00:00,BNB/USDT,22.20180000,22.45000000,20.20500000,20.66020000,1813897.12000000,39553390.82372200,75507
1557100800000,2019-05-06 00:00:00,BNB/USDT,22.97770000,22.99730000,21.45000000,22.18950000,1764747.54000000,39058125.11488300,71607
1557014400000,2019-05-05 00:00:00,BNB/USDT,22.88870000,23.17720000,22.64080000,22.97770000,1787108.39000000,40919944.41562000,40857
1556928000000,2019-05-04 00:00:00,BNB/USDT,23.69990000,23.79680000,22.30000000,22.88880000,1898934.62000000,43768914.43276900,74088
1556841600000,2019-05-03 00:00:00,BNB/USDT,23.61680000,23.97200000,23.01010000,23.69990000,2230465.58000000,52406113.70531400,78594
1556755200000,2019-05-02 00:00:00,BNB/USDT,21.88100000,24.12700000,21.74970000,23.61660000,2446015.20000000,56078160.97013100,89543
1556668800000,2019-05-01 00:00:00,BNB/USDT,22.03000000,22.09900000,21.47000000,21.87880000,2064791.54000000,45032827.82618400,40384
1556582400000,2019-04-30 00:00:00,BNB/USDT,21.68470000,22.30000000,21.32920000,22.03910000,2197565.53000000,47987092.83093800,58188
1556496000000,2019-04-29 00:00:00,BNB/USDT,23.01660000,23.08280000,21.27970000,21.67880000,2388965.07000000,52801462.60029300,74331
1556409600000,2019-04-28 00:00:00,BNB/USDT,22.43260000,23.20920000,22.42000000,23.02260000,3015774.29000000,69067258.09204100,51414
1556323200000,2019-04-27 00:00:00,BNB/USDT,23.05550000,23.12090000,22.38760000,22.43240000,2989261.07000000,67575656.85851200,41137
1556236800000,2019-04-26 00:00:00,BNB/USDT,22.48690000,23.78600000,21.65030000,23.05550000,3273950.47000000,75393015.34052400,115581
1556150400000,2019-04-25 00:00:00,BNB/USDT,22.98770000,23.46980000,21.55000000,22.48630000,3114460.90000000,70932653.98111500,106459
1556064000000,2019-04-24 00:00:00,BNB/USDT,22.52070000,23.12090000,20.88000000,22.97030000,2961681.74000000,65293459.48393300,128370
1555977600000,2019-04-23 00:00:00,BNB/USDT,23.78120000,24.61310000,22.47000000,22.54600000,2877995.49000000,67622172.82701500,90176
1555891200000,2019-04-22 00:00:00,BNB/USDT,23.99990000,24.63680000,23.02000000,23.80000000,3005735.93000000,72180137.00332800,93696
1555804800000,2019-04-21 00:00:00,BNB/USDT,24.86930000,24.86930000,22.45000000,23.99990000,3307426.84000000,77726576.26171700,116416
1555718400000,2019-04-20 00:00:00,BNB/USDT,24.31880000,25.49730000,23.76000000,24.88880000,3545157.49000000,87320188.45910900,123855
1555632000000,2019-04-19 00:00:00,BNB/USDT,21.88880000,24.74590000,21.12000000,24.31880000,4247944.38000000,97541476.10179400,136427
1555545600000,2019-04-18 00:00:00,BNB/USDT,19.47570000,21.99800000,19.43330000,21.88880000,3686092.57000000,76859035.46523900,96628
1555459200000,2019-04-17 00:00:00,BNB/USDT,19.63990000,19.79080000,19.26000000,19.48880000,2005582.60000000,39131247.10388300,30018
1555372800000,2019-04-16 00:00:00,BNB/USDT,19.26680000,19.74820000,18.70640000,19.64080000,2237334.60000000,43185852.93521800,54133
1555286400000,2019-04-15 00:00:00,BNB/USDT,19.37340000,19.78000000,18.66010000,19.26660000,2218308.03000000,42952596.26913100,59096
1555200000000,2019-04-14 00:00:00,BNB/USDT,18.61110000,19.90000000,18.42590000,19.38660000,2438051.21000000,46779479.13083200,63340
1555113600000,2019-04-13 00:00:00,BNB/USDT,18.28670000,18.63980000,17.91430000,18.61110000,2205194.61000000,40484642.36522600,37389
1555027200000,2019-04-12 00:00:00,BNB/USDT,17.55550000,18.55200000,16.61200000,18.33330000,2325593.36000000,41384885.79521400,58884
1554940800000,2019-04-11 00:00:00,BNB/USDT,18.24000000,18.24000000,16.25010000,17.55550000,1815271.05000000,31411384.58770900,67046
1554854400000,2019-04-10 00:00:00,BNB/USDT,18.29840000,18.60950000,17.89270000,18.24000000,2553039.12000000,46664596.97298900,43598
1554768000000,2019-04-09 00:00:00,BNB/USDT,17.97280000,18.54000000,17.01000000,18.29840000,2776440.48000000,49902259.79258100,63458
1554681600000,2019-04-08 00:00:00,BNB/USDT,18.95070000,19.04200000,17.78810000,17.97770000,2142481.92000000,39222061.19872700,64219
1554595200000,2019-04-07 00:00:00,BNB/USDT,19.04230000,19.21370000,18.80000000,18.95230000,2329702.34000000,44296486.48620500,40091
1554508800000,2019-04-06 00:00:00,BNB/USDT,19.36580000,19.38660000,18.82000000,19.07450000,2519027.63000000,48185036.22140200,48175
1554422400000,2019-04-05 00:00:00,BNB/USDT,18.97100000,19.45930000,18.84450000,19.36570000,2703355.91000000,51825140.40376400,47053
1554336000000,2019-04-04 00:00:00,BNB/USDT,18.53880000,19.41000000,18.16000000,18.99200000,2939082.42000000,55680460.14307700,104423
1554249600000,2019-04-03 00:00:00,BNB/USDT,19.71550000,20.00000000,18.00000000,18.54890000,3532965.97000000,67883042.73247000,144212
1554163200000,2019-04-02 00:00:00,BNB/USDT,17.88880000,19.88000000,17.53030000,19.71550000,3356886.89000000,62702520.87152100,119492
1554076800000,2019-04-01 00:00:00,BNB/USDT,17.52010000,18.25760000,17.33190000,17.88880000,2966204.71000000,52669428.49396000,56274
1553990400000,2019-03-31 00:00:00,BNB/USDT,16.96660000,17.73860000,16.73140000,17.53760000,3182964.85000000,55170337.21013100,55560
1553904000000,2019-03-30 00:00:00,BNB/USDT,16.49490000,16.98500000,15.96120000,16.96660000,2790050.93000000,46116769.38796600,47948
1553817600000,2019-03-29 00:00:00,BNB/USDT,16.65380000,16.80670000,16.37700000,16.47530000,2737173.20000000,45408014.59211200,36453
1553731200000,2019-03-28 00:00:00,BNB/USDT,16.60000000,16.71880000,16.40100000,16.66650000,2988300.97000000,49575583.53112800,31973
