https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-03-10 00:00:00 UTC,0.5875305373430747,371605922.53533095,110830291.25577264
blank,blank,2020-03-09 00:00:00 UTC,0.6045809828032156,390422172.4493869,126600052.48704764
blank,blank,2020-03-08 00:00:00 UTC,0.7201207968408234,457529497.4241402,134206328.17669755
blank,blank,2020-03-07 00:00:00 UTC,0.7403511628898272,471487532.4824605,103476132.71599883
blank,blank,2020-03-06 00:00:00 UTC,0.7290592748282031,464303464.56842744,111811253.91904084
blank,blank,2020-03-05 00:00:00 UTC,0.7152098125719447,455544248.2187199,107048376.46751688
blank,blank,2020-03-04 00:00:00 UTC,0.7027825708109188,449595994.0978079,146788844.2772547
blank,blank,2020-03-03 00:00:00 UTC,0.7240109931043804,460334719.80128175,155395880.41278586
blank,blank,2020-03-02 00:00:00 UTC,0.685398740602866,436195477.89547783,115563743.99574709
blank,blank,2020-03-01 00:00:00 UTC,0.6668364172928092,426351241.15303475,112583880.09142447
blank,blank,2020-02-29 00:00:00 UTC,0.6919006896536408,442303816.52718335,147820919.28351873
blank,blank,2020-02-28 00:00:00 UTC,0.7011892521043304,447552230.5742987,170685783.13294518
blank,blank,2020-02-27 00:00:00 UTC,0.6848006754073777,437944046.96604574,173433549.92999905
blank,blank,2020-02-26 00:00:00 UTC,0.7805405801777268,498906031.2786598,130431349.7999286
blank,blank,2020-02-25 00:00:00 UTC,0.8573564134724138,544630797.6380794,161258333.11810133
blank,blank,2020-02-24 00:00:00 UTC,0.8952392868716098,570044994.5272237,142141990.26899025
blank,blank,2020-02-23 00:00:00 UTC,0.8473049814926437,539323673.4669718,134223148.03744784
blank,blank,2020-02-22 00:00:00 UTC,0.8529622062913298,545240804.6155977,161370547.8379652
blank,blank,2020-02-21 00:00:00 UTC,0.8289737272920852,529199084.4483746,180337481.8371394
blank,blank,2020-02-20 00:00:00 UTC,0.8521717212065777,545046595.7569776,151566042.956093
blank,blank,2020-02-19 00:00:00 UTC,0.9200709685496794,587392356.4290847,183672027.20907015
blank,blank,2020-02-18 00:00:00 UTC,0.8814745620199986,560373715.4294238,174818869.4118677
blank,blank,2020-02-17 00:00:00 UTC,0.9099323760331284,579118799.9300908,251508769.07490346
