https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1564876800000,2019-08-04 00:00:00,EOS/USDT,4.29220000,4.31090000,4.16340000,4.21400000,1959217.45000000,8286590.16627600,34902
1564790400000,2019-08-03 00:00:00,EOS/USDT,4.18180000,4.37150000,4.16820000,4.29230000,2687301.01000000,11508527.32778300,45550
1564704000000,2019-08-02 00:00:00,EOS/USDT,4.29930000,4.34560000,4.03470000,4.18010000,3965253.06000000,16702402.34290600,57543
1564617600000,2019-08-01 00:00:00,EOS/USDT,4.41960000,4.44720000,4.19370000,4.29910000,3026872.22000000,13011416.95191900,52727
1564531200000,2019-07-31 00:00:00,EOS/USDT,4.19590000,4.44070000,4.18620000,4.41700000,2632887.92000000,11332176.69815100,41163
1564444800000,2019-07-30 00:00:00,EOS/USDT,4.21080000,4.30000000,4.12250000,4.19590000,3029179.81000000,12733059.79172400,43278
1564358400000,2019-07-29 00:00:00,EOS/USDT,4.27730000,4.39630000,4.10000000,4.21030000,4833909.63000000,20391627.17134700,54379
1564272000000,2019-07-28 00:00:00,EOS/USDT,4.27520000,4.34930000,3.88770000,4.28070000,4693129.83000000,19538929.02004400,57251
1564185600000,2019-07-27 00:00:00,EOS/USDT,4.61010000,4.75720000,4.16600000,4.27480000,7565969.92000000,33314123.83965100,88774
1564099200000,2019-07-26 00:00:00,EOS/USDT,4.56640000,4.70550000,4.41330000,4.61560000,4483882.36000000,20448695.61099400,56408
1564012800000,2019-07-25 00:00:00,EOS/USDT,4.58270000,4.70810000,4.43130000,4.56630000,6397651.96000000,29304861.59755200,71295
1563926400000,2019-07-24 00:00:00,EOS/USDT,4.15000000,4.64690000,3.99120000,4.58740000,9920069.86000000,42963234.71167800,103962
1563840000000,2019-07-23 00:00:00,EOS/USDT,4.12420000,4.27750000,3.95050000,4.15260000,5129859.62000000,21098485.55665100,60013
1563753600000,2019-07-22 00:00:00,EOS/USDT,4.32910000,4.41560000,3.94670000,4.12570000,4684268.80000000,19517158.38287100,54647
1563667200000,2019-07-21 00:00:00,EOS/USDT,4.30070000,4.35040000,4.15000000,4.32880000,4392552.39000000,18682633.95663500,50919
1563580800000,2019-07-20 00:00:00,EOS/USDT,4.03990000,4.47520000,3.99510000,4.29830000,6169265.44000000,26319907.06347900,68057
1563494400000,2019-07-19 00:00:00,EOS/USDT,4.09930000,4.15000000,3.78000000,4.03660000,5244507.99000000,20886899.84920400,61155
1563408000000,2019-07-18 00:00:00,EOS/USDT,3.83120000,4.23230000,3.74120000,4.10130000,9895495.37000000,39346751.96302400,103881
1563321600000,2019-07-17 00:00:00,EOS/USDT,3.66670000,4.11890000,3.51550000,3.82700000,13930817.91000000,52741817.54241600,148415
1563235200000,2019-07-16 00:00:00,EOS/USDT,4.28930000,4.36000000,3.34020000,3.66010000,17659083.76000000,67176361.37002000,167341
1563148800000,2019-07-15 00:00:00,EOS/USDT,4.10030000,4.43040000,3.96430000,4.29310000,10938591.71000000,46416459.56037400,135596
1563062400000,2019-07-14 00:00:00,EOS/USDT,4.75000000,4.77120000,4.04690000,4.10000000,9790162.57000000,42753632.28262800,111458
1562976000000,2019-07-13 00:00:00,EOS/USDT,4.78870000,4.83000000,4.55850000,4.74920000,6192644.18000000,29152092.23127400,69846
1562889600000,2019-07-12 00:00:00,EOS/USDT,4.68620000,4.87010000,4.58830000,4.78670000,8803293.65000000,41864696.83062200,99255
1562803200000,2019-07-11 00:00:00,EOS/USDT,5.26760000,5.26980000,4.38350000,4.68680000,17980551.11000000,84011180.80543800,200024
1562716800000,2019-07-10 00:00:00,EOS/USDT,5.88620000,5.91840000,5.03170000,5.26820000,13969485.37000000,75519082.18311600,161960
1562630400000,2019-07-09 00:00:00,EOS/USDT,5.93920000,6.02540000,5.82720000,5.88590000,4985903.78000000,29504473.49912900,76279
1562544000000,2019-07-08 00:00:00,EOS/USDT,5.92780000,5.98500000,5.81730000,5.93850000,3686162.35000000,21770581.63225700,53995
1562457600000,2019-07-07 00:00:00,EOS/USDT,5.76910000,6.02310000,5.74500000,5.92780000,2781359.82000000,16316673.01600200,37798
1562371200000,2019-07-06 00:00:00,EOS/USDT,5.74170000,5.97130000,5.69900000,5.76920000,4080213.29000000,23690050.54139600,55796
1562284800000,2019-07-05 00:00:00,EOS/USDT,5.71640000,5.89000000,5.67660000,5.74310000,4258687.64000000,24486033.57465500,61138
1562198400000,2019-07-04 00:00:00,EOS/USDT,6.04220000,6.05810000,5.65500000,5.71660000,5600735.95000000,32923345.39120900,81023
1562112000000,2019-07-03 00:00:00,EOS/USDT,5.89750000,6.09720000,5.80000000,6.04050000,7260751.63000000,43121348.05889200,100165
1562025600000,2019-07-02 00:00:00,EOS/USDT,6.05150000,6.15000000,5.58130000,5.89570000,10062396.68000000,58554513.75814100,132242
1561939200000,2019-07-01 00:00:00,EOS/USDT,5.79490000,6.07640000,5.55040000,6.04880000,10552912.83000000,61260293.38034300,151747
1561852800000,2019-06-30 00:00:00,EOS/USDT,6.32820000,6.39660000,5.68940000,5.79260000,8043978.96000000,48435407.84461600,113459
1561766400000,2019-06-29 00:00:00,EOS/USDT,6.22060000,6.39150000,5.95660000,6.33020000,7403462.75000000,45657015.81980800,102812
1561680000000,2019-06-28 00:00:00,EOS/USDT,5.97420000,6.29180000,5.76250000,6.21820000,12172080.98000000,73161058.06054400,161124
1561593600000,2019-06-27 00:00:00,EOS/USDT,6.80820000,6.85570000,5.63290000,5.96630000,20215677.51000000,125445560.68882200,281479
1561507200000,2019-06-26 00:00:00,EOS/USDT,7.17360000,7.44750000,6.10000000,6.80960000,16934720.29000000,118078492.76749900,240179
1561420800000,2019-06-25 00:00:00,EOS/USDT,7.25410000,7.30830000,6.96180000,7.17260000,5149908.78000000,36792782.76528000,96122
1561334400000,2019-06-24 00:00:00,EOS/USDT,7.27050000,7.27340000,7.03680000,7.25590000,4507862.77000000,32330096.50579700,68913
1561248000000,2019-06-23 00:00:00,EOS/USDT,7.50690000,7.64970000,7.17010000,7.27120000,6323886.37000000,46955198.42338800,96259
1561161600000,2019-06-22 00:00:00,EOS/USDT,7.03390000,7.59530000,6.95100000,7.50490000,12185410.18000000,89149479.50083000,168569
1561075200000,2019-06-21 00:00:00,EOS/USDT,6.82910000,7.12200000,6.77000000,7.03770000,6706235.50000000,46860633.29458400,105120
1560988800000,2019-06-20 00:00:00,EOS/USDT,6.85740000,6.89440000,6.66440000,6.82770000,3830065.30000000,25958255.13764400,54103
1560902400000,2019-06-19 00:00:00,EOS/USDT,6.78240000,6.96530000,6.74730000,6.85430000,3062443.95000000,20950663.74367100,43725
1560816000000,2019-06-18 00:00:00,EOS/USDT,7.12810000,7.14990000,6.63660000,6.78570000,5747975.05000000,39584059.94758200,89285
1560729600000,2019-06-17 00:00:00,EOS/USDT,6.97030000,7.23000000,6.94420000,7.12470000,6057508.13000000,42871749.03829100,87418
1560643200000,2019-06-16 00:00:00,EOS/USDT,6.88370000,7.18800000,6.78110000,6.97030000,7683784.05000000,53697735.33266100,106717
1560556800000,2019-06-15 00:00:00,EOS/USDT,6.54000000,6.94560000,6.51710000,6.88380000,5735284.85000000,38571765.46213100,77421
1560470400000,2019-06-14 00:00:00,EOS/USDT,6.45720000,6.55000000,6.33730000,6.54010000,4874547.29000000,31310626.62795700,66342
1560384000000,2019-06-13 00:00:00,EOS/USDT,6.41930000,6.62960000,6.31000000,6.45910000,6501066.84000000,42227322.71926600,77477
1560297600000,2019-06-12 00:00:00,EOS/USDT,6.31330000,6.46000000,6.20000000,6.42170000,5561414.58000000,35220138.59735300,78900
1560211200000,2019-06-11 00:00:00,EOS/USDT,6.42530000,6.47990000,6.12820000,6.31320000,5150171.36000000,32395828.98038900,65930
1560124800000,2019-06-10 00:00:00,EOS/USDT,6.13890000,6.49000000,6.03510000,6.42580000,6632432.91000000,41603197.43264000,83042
1560038400000,2019-06-09 00:00:00,EOS/USDT,6.34080000,6.48030000,5.95050000,6.13900000,6342921.01000000,39268897.29473200,79629
1559952000000,2019-06-08 00:00:00,EOS/USDT,6.61960000,6.70000000,6.18490000,6.34080000,4999853.42000000,32046062.59888200,71788
1559865600000,2019-06-07 00:00:00,EOS/USDT,6.35810000,6.78000000,6.29020000,6.61950000,7060072.68000000,45956871.54747200,87741
1559779200000,2019-06-06 00:00:00,EOS/USDT,6.41820000,6.46020000,5.92510000,6.36020000,8420899.77000000,52526373.53107600,108298
1559692800000,2019-06-05 00:00:00,EOS/USDT,6.29610000,6.52500000,6.13530000,6.41900000,10145734.87000000,64220782.24899600,127183
1559606400000,2019-06-04 00:00:00,EOS/USDT,6.69110000,6.89070000,6.02000000,6.29430000,18008532.69000000,116916312.41413800,206959
1559520000000,2019-06-03 00:00:00,EOS/USDT,7.72290000,7.73100000,6.58840000,6.69260000,15539352.35000000,112550887.80621500,203040
1559433600000,2019-06-02 00:00:00,EOS/USDT,7.70870000,7.98200000,7.45880000,7.71880000,11897278.17000000,92088927.50301400,162638
1559347200000,2019-06-01 00:00:00,EOS/USDT,8.56180000,8.63890000,7.43700000,7.70270000,18849766.98000000,153830200.83231600,229544
1559260800000,2019-05-31 00:00:00,EOS/USDT,7.30000000,8.69030000,7.18140000,8.56450000,17867584.79000000,139835275.02747400,216858
1559174400000,2019-05-30 00:00:00,EOS/USDT,7.96720000,8.49420000,6.86780000,7.30000000,19447140.11000000,151876160.69773300,235437
1559088000000,2019-05-29 00:00:00,EOS/USDT,8.07530000,8.25350000,7.51000000,7.96580000,8601476.01000000,68277218.76724100,116615
1559001600000,2019-05-28 00:00:00,EOS/USDT,7.99850000,8.21960000,7.61480000,8.07500000,12393464.90000000,98475823.96679400,159110
1558915200000,2019-05-27 00:00:00,EOS/USDT,6.85380000,8.22000000,6.79410000,7.99440000,16433129.50000000,121980837.96077300,189147
1558828800000,2019-05-26 00:00:00,EOS/USDT,6.35790000,6.97270000,6.20010000,6.85110000,6722716.09000000,44234218.47663400,72096
1558742400000,2019-05-25 00:00:00,EOS/USDT,6.40660000,6.54070000,6.25110000,6.36030000,4550757.26000000,29090237.86879900,58312
1558656000000,2019-05-24 00:00:00,EOS/USDT,6.01780000,6.59740000,5.96240000,6.40640000,7148160.67000000,45101433.57986900,95233
1558569600000,2019-05-23 00:00:00,EOS/USDT,5.92890000,6.10000000,5.72270000,6.01570000,4244266.89000000,24988190.00439000,57383
1558483200000,2019-05-22 00:00:00,EOS/USDT,6.25610000,6.34130000,5.78390000,5.92850000,6061932.30000000,37000028.55143800,79180
1558396800000,2019-05-21 00:00:00,EOS/USDT,6.21500000,6.36000000,6.07440000,6.25890000,4827968.92000000,30118160.34573200,68905
1558310400000,2019-05-20 00:00:00,EOS/USDT,6.45780000,6.46250000,5.98100000,6.21440000,6892479.87000000,42818569.59601500,93783
1558224000000,2019-05-19 00:00:00,EOS/USDT,5.88070000,6.58200000,5.87020000,6.45810000,8530699.96000000,53450049.33204000,95776
1558137600000,2019-05-18 00:00:00,EOS/USDT,6.03430000,6.08000000,5.81000000,5.88130000,5017000.48000000,29784254.41617200,62392
1558051200000,2019-05-17 00:00:00,EOS/USDT,6.49410000,6.57610000,5.70860000,6.03530000,14700468.56000000,88054228.11896200,168209
1557964800000,2019-05-16 00:00:00,EOS/USDT,6.46280000,6.89950000,6.20360000,6.49480000,12660869.17000000,83293545.35036900,145846
1557878400000,2019-05-15 00:00:00,EOS/USDT,6.00070000,6.54640000,5.95000000,6.46440000,6195112.33000000,38853572.21567600,64858
1557792000000,2019-05-14 00:00:00,EOS/USDT,5.51870000,6.21740000,5.50010000,5.99920000,11014439.83000000,64745645.39067800,118264
1557705600000,2019-05-13 00:00:00,EOS/USDT,5.33310000,5.78290000,5.28090000,5.51850000,6279479.22000000,34694862.99696200,75226
1557619200000,2019-05-12 00:00:00,EOS/USDT,5.43090000,5.75600000,5.17100000,5.33190000,9646294.06000000,52648572.70218000,102947
1557532800000,2019-05-11 00:00:00,EOS/USDT,4.81440000,5.76020000,4.81440000,5.41250000,12663907.62000000,66821529.74601100,132942
1557446400000,2019-05-10 00:00:00,EOS/USDT,4.84990000,4.95450000,4.57060000,4.81340000,5683603.38000000,27236858.28237200,70796
1557360000000,2019-05-09 00:00:00,EOS/USDT,4.89930000,5.00000000,4.78300000,4.85000000,3180153.16000000,15504124.25531100,37790
1557273600000,2019-05-08 00:00:00,EOS/USDT,4.84840000,4.93810000,4.75590000,4.90000000,3239903.53000000,15754343.07936600,38251
1557187200000,2019-05-07 00:00:00,EOS/USDT,4.89350000,5.06000000,4.80500000,4.84920000,5194763.13000000,25658586.82497400,59695
1557100800000,2019-05-06 00:00:00,EOS/USDT,4.88080000,4.99030000,4.63670000,4.89400000,5344850.46000000,25640291.40759700,57482
1557014400000,2019-05-05 00:00:00,EOS/USDT,4.94900000,5.01620000,4.83090000,4.87900000,3289735.46000000,16187173.41181100,41725
1556928000000,2019-05-04 00:00:00,EOS/USDT,5.08340000,5.19540000,4.77000000,4.94720000,6212326.05000000,30820815.98691900,76181
1556841600000,2019-05-03 00:00:00,EOS/USDT,4.78220000,5.20990000,4.75530000,5.08410000,6934418.45000000,34500544.14460500,85765
1556755200000,2019-05-02 00:00:00,EOS/USDT,4.76330000,4.82000000,4.62210000,4.78300000,3808800.03000000,18051068.90948900,49237
1556668800000,2019-05-01 00:00:00,EOS/USDT,4.81700000,4.86740000,4.66420000,4.76170000,3282629.37000000,15629160.23534000,38966
1556582400000,2019-04-30 00:00:00,EOS/USDT,4.51270000,4.85000000,4.50980000,4.81590000,4605826.46000000,21453854.53011100,55727
1556496000000,2019-04-29 00:00:00,EOS/USDT,4.74530000,4.75700000,4.45000000,4.51380000,4119026.71000000,18835793.94141300,45112
1556409600000,2019-04-28 00:00:00,EOS/USDT,4.74040000,4.79740000,4.63330000,4.74380000,2251382.35000000,10660682.37497300,26330
1556323200000,2019-04-27 00:00:00,EOS/USDT,4.79280000,4.83620000,4.69590000,4.74030000,2341913.67000000,11154900.56177900,24717
1556236800000,2019-04-26 00:00:00,EOS/USDT,4.60890000,4.97360000,4.52600000,4.79250000,8195243.18000000,38660932.25237300,86646
1556150400000,2019-04-25 00:00:00,EOS/USDT,4.77370000,4.84630000,4.52260000,4.61120000,7340337.90000000,34484548.15443200,78037
1556064000000,2019-04-24 00:00:00,EOS/USDT,5.10060000,5.14310000,4.56000000,4.77300000,10048980.02000000,48320820.76781100,99939
1555977600000,2019-04-23 00:00:00,EOS/USDT,5.21850000,5.36980000,5.07000000,5.10330000,4908584.23000000,25792670.15250900,53272
1555891200000,2019-04-22 00:00:00,EOS/USDT,5.20000000,5.28790000,5.08440000,5.21860000,4249609.21000000,22071072.72173400,39671
1555804800000,2019-04-21 00:00:00,EOS/USDT,5.42620000,5.45000000,4.90710000,5.19870000,6621468.94000000,34119500.02354400,56870
1555718400000,2019-04-20 00:00:00,EOS/USDT,5.45460000,5.49960000,5.36500000,5.42710000,2499246.17000000,13585943.15405800,24902
1555632000000,2019-04-19 00:00:00,EOS/USDT,5.46820000,5.47840000,5.33560000,5.45460000,2992148.97000000,16228588.71621500,29976
1555545600000,2019-04-18 00:00:00,EOS/USDT,5.41830000,5.54700000,5.40830000,5.46540000,4362293.35000000,23873294.31755100,37362
1555459200000,2019-04-17 00:00:00,EOS/USDT,5.48710000,5.54990000,5.35150000,5.41530000,3704667.90000000,20106033.95713700,35786
1555372800000,2019-04-16 00:00:00,EOS/USDT,5.32630000,5.51640000,5.27490000,5.49000000,4632515.82000000,24944720.32047900,43755
1555286400000,2019-04-15 00:00:00,EOS/USDT,5.54210000,5.60870000,5.22790000,5.32340000,6061124.01000000,32900157.62252000,57811
1555200000000,2019-04-14 00:00:00,EOS/USDT,5.28570000,5.57000000,5.21520000,5.54220000,3755963.39000000,20164848.10951800,37533
1555113600000,2019-04-13 00:00:00,EOS/USDT,5.33050000,5.39800000,5.18550000,5.28570000,3078670.45000000,16309969.14617500,35637
1555027200000,2019-04-12 00:00:00,EOS/USDT,5.27880000,5.44000000,5.02760000,5.33130000,8600254.45000000,45262362.64607900,89565
1554940800000,2019-04-11 00:00:00,EOS/USDT,5.84250000,5.84730000,5.05000000,5.27780000,16559879.59000000,89076328.18059700,174189
1554854400000,2019-04-10 00:00:00,EOS/USDT,5.52230000,5.97300000,5.50440000,5.84170000,14373790.86000000,83250879.66684800,164095
1554768000000,2019-04-09 00:00:00,EOS/USDT,5.50060000,5.62230000,5.26120000,5.52310000,9046713.20000000,49524359.80340000,107934
1554681600000,2019-04-08 00:00:00,EOS/USDT,5.41740000,5.66540000,5.19770000,5.50030000,11160092.22000000,60742208.27063600,132530
1554595200000,2019-04-07 00:00:00,EOS/USDT,5.32750000,5.49500000,5.24150000,5.42070000,7355425.71000000,39691899.05292400,123187
1554508800000,2019-04-06 00:00:00,EOS/USDT,5.31180000,5.68030000,5.07010000,5.32880000,9351227.61000000,50463643.93461600,130517
1554422400000,2019-04-05 00:00:00,EOS/USDT,5.06710000,5.37100000,5.06710000,5.30970000,8065667.52000000,42299547.06707700,117230
1554336000000,2019-04-04 00:00:00,EOS/USDT,5.20890000,5.32460000,4.83450000,5.06500000,13444751.37000000,68772397.44821400,173272
1554249600000,2019-04-03 00:00:00,EOS/USDT,5.02200000,5.91100000,4.71110000,5.20890000,24710380.98000000,130802828.78670700,258553
1554163200000,2019-04-02 00:00:00,EOS/USDT,4.20420000,5.08890000,4.15410000,5.02320000,17527784.39000000,80601547.33197600,163611
1554076800000,2019-04-01 00:00:00,EOS/USDT,4.18950000,4.25360000,4.13820000,4.20430000,5752360.20000000,24134876.44798200,49025
1553990400000,2019-03-31 00:00:00,EOS/USDT,4.15020000,4.25570000,4.07880000,4.18930000,4909980.94000000,20458968.47494700,42479
1553904000000,2019-03-30 00:00:00,EOS/USDT,4.30230000,4.32320000,3.98690000,4.15020000,7223240.88000000,30213669.04332000,54989
1553817600000,2019-03-29 00:00:00,EOS/USDT,4.24400000,4.40600000,4.20880000,4.30200000,7848828.29000000,33746780.76510000,59115
1553731200000,2019-03-28 00:00:00,EOS/USDT,4.25560000,4.31980000,4.16570000,4.24420000,7697251.93000000,32625626.84267000,57499
