https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1581552000000,2020-02-13 00:00:00,LTC/USDT,81.20000000,84.32000000,77.15000000,80.55000000,1051054.74790000,85042904.51814410,151414
1581465600000,2020-02-12 00:00:00,LTC/USDT,76.45000000,82.81000000,76.44000000,81.17000000,771544.88292000,61428938.03371140,109159
1581379200000,2020-02-11 00:00:00,LTC/USDT,73.98000000,77.40000000,72.64000000,76.46000000,557017.26862000,41776583.98157880,82944
1581292800000,2020-02-10 00:00:00,LTC/USDT,76.99000000,77.48000000,72.21000000,74.02000000,709830.62871000,52756980.53293140,99321
1581206400000,2020-02-09 00:00:00,LTC/USDT,76.56000000,78.43000000,75.00000000,77.00000000,475670.64062000,36581176.11360140,72113
1581120000000,2020-02-08 00:00:00,LTC/USDT,74.31000000,77.94000000,71.53000000,76.56000000,647821.60398000,48757951.45692730,98710
1581033600000,2020-02-07 00:00:00,LTC/USDT,73.59000000,75.48000000,72.85000000,74.30000000,542489.66181000,40132351.25142580,73029
1580947200000,2020-02-06 00:00:00,LTC/USDT,72.59000000,75.08000000,70.91000000,73.60000000,715147.76142000,52427941.75900750,101683
1580860800000,2020-02-05 00:00:00,LTC/USDT,68.04000000,73.47000000,67.62000000,72.59000000,646729.48877000,46118158.32426710,86716
1580774400000,2020-02-04 00:00:00,LTC/USDT,69.65000000,70.50000000,66.62000000,68.07000000,487054.42541000,33199657.26973390,62616
1580688000000,2020-02-03 00:00:00,LTC/USDT,69.93000000,73.00000000,68.45000000,69.65000000,689182.24855000,48493966.03873960,86916
1580601600000,2020-02-02 00:00:00,LTC/USDT,70.72000000,73.50000000,67.66000000,69.93000000,818385.89212000,57937576.88566420,104158
1580515200000,2020-02-01 00:00:00,LTC/USDT,68.02000000,73.00000000,67.62000000,70.72000000,952836.89640000,67544318.68868990,126179
1580428800000,2020-01-31 00:00:00,LTC/USDT,68.00000000,70.10000000,65.37000000,68.00000000,938256.78346000,63513691.45788240,120625
1580342400000,2020-01-30 00:00:00,LTC/USDT,59.81000000,70.22000000,58.24000000,67.98000000,1286322.99676000,83696612.66596100,152455
1580256000000,2020-01-29 00:00:00,LTC/USDT,60.54000000,62.56000000,59.40000000,59.80000000,570079.36355000,34698879.09787320,71327
1580169600000,2020-01-28 00:00:00,LTC/USDT,58.55000000,61.61000000,57.28000000,60.52000000,720540.74548000,42958185.64174930,89043
1580083200000,2020-01-27 00:00:00,LTC/USDT,56.29000000,59.65000000,55.87000000,58.55000000,504725.67707000,29245084.44984730,64059
1579996800000,2020-01-26 00:00:00,LTC/USDT,53.26000000,56.68000000,52.80000000,56.24000000,348355.26494000,19066690.28468520,45436
1579910400000,2020-01-25 00:00:00,LTC/USDT,54.41000000,54.41000000,51.90000000,53.25000000,282004.92676000,15034806.23812200,41164
1579824000000,2020-01-24 00:00:00,LTC/USDT,54.52000000,55.41000000,50.64000000,54.38000000,550746.21423000,29358272.10197650,69679
1579737600000,2020-01-23 00:00:00,LTC/USDT,58.33000000,58.40000000,52.42000000,54.52000000,464982.43026000,25617022.98127060,66050
1579651200000,2020-01-22 00:00:00,LTC/USDT,57.60000000,59.33000000,57.18000000,58.33000000,218658.95477000,12717189.46488600,41989
1579564800000,2020-01-21 00:00:00,LTC/USDT,57.19000000,58.09000000,55.91000000,57.57000000,216543.72376000,12411702.38582900,40186
1579478400000,2020-01-20 00:00:00,LTC/USDT,57.59000000,58.29000000,55.84000000,57.19000000,262316.67258000,14992782.87508550,44915
1579392000000,2020-01-19 00:00:00,LTC/USDT,59.29000000,62.55000000,55.34000000,57.60000000,530916.40859000,31173786.79126640,93326
1579305600000,2020-01-18 00:00:00,LTC/USDT,61.05000000,62.50000000,57.90000000,59.32000000,498603.84903000,29980576.63328180,97996
1579219200000,2020-01-17 00:00:00,LTC/USDT,57.56000000,63.26000000,56.72000000,61.02000000,767514.50323000,46255994.43095530,145648
1579132800000,2020-01-16 00:00:00,LTC/USDT,58.17000000,58.50000000,54.50000000,57.56000000,477991.20162000,27095155.67487640,92559
1579046400000,2020-01-15 00:00:00,LTC/USDT,58.37000000,60.33000000,55.28000000,58.16000000,720369.64189000,41857129.97632310,137194
1578960000000,2020-01-14 00:00:00,LTC/USDT,49.59000000,60.80000000,49.58000000,58.39000000,1232536.35364000,68826521.75910260,213635
1578873600000,2020-01-13 00:00:00,LTC/USDT,51.44000000,51.60000000,48.91000000,49.60000000,382092.95573000,19087715.14522830,51235
1578787200000,2020-01-12 00:00:00,LTC/USDT,49.32000000,51.75000000,48.78000000,51.43000000,533583.45808000,26990269.79888990,70890
1578700800000,2020-01-11 00:00:00,LTC/USDT,49.06000000,51.95000000,47.77000000,49.30000000,681984.46652000,33981679.44026000,92758
1578614400000,2020-01-10 00:00:00,LTC/USDT,44.75000000,49.72000000,43.71000000,49.06000000,729803.12291000,34640199.74646030,91821
1578528000000,2020-01-09 00:00:00,LTC/USDT,45.35000000,45.79000000,43.90000000,44.74000000,296221.65692000,13283092.25772150,39695
1578441600000,2020-01-08 00:00:00,LTC/USDT,46.30000000,48.54000000,44.00000000,45.35000000,628050.68438000,29193086.86085100,71541
1578355200000,2020-01-07 00:00:00,LTC/USDT,45.80000000,47.03000000,44.48000000,46.30000000,493847.10532000,22589565.78223820,57967
1578268800000,2020-01-06 00:00:00,LTC/USDT,43.29000000,46.08000000,43.16000000,45.80000000,384930.99090000,17201996.63042000,41260
1578182400000,2020-01-05 00:00:00,LTC/USDT,42.79000000,44.61000000,42.60000000,43.30000000,291964.84958000,12684292.66043760,34561
1578096000000,2020-01-04 00:00:00,LTC/USDT,42.23000000,42.90000000,41.77000000,42.78000000,248814.62818000,10536131.93721250,27608
1578009600000,2020-01-03 00:00:00,LTC/USDT,39.44000000,42.39000000,38.77000000,42.23000000,426771.00676000,17556942.01620890,46354
1577923200000,2020-01-02 00:00:00,LTC/USDT,41.58000000,41.74000000,39.17000000,39.43000000,194486.21570000,7837031.55619300,23558
1577836800000,2020-01-01 00:00:00,LTC/USDT,41.29000000,42.08000000,41.16000000,41.62000000,110044.87445000,4588192.88494250,14203
1577750400000,2019-12-31 00:00:00,LTC/USDT,42.36000000,43.05000000,41.00000000,41.30000000,201549.74137000,8450325.32479170,23193
1577664000000,2019-12-30 00:00:00,LTC/USDT,43.07000000,44.18000000,41.82000000,42.38000000,298595.46371000,12800752.84547040,30692
1577577600000,2019-12-29 00:00:00,LTC/USDT,42.84000000,43.76000000,42.14000000,43.08000000,337087.76870000,14473143.45879450,35634
1577491200000,2019-12-28 00:00:00,LTC/USDT,40.96000000,43.76000000,40.91000000,42.83000000,284295.33296000,12068166.85660780,31929
1577404800000,2019-12-27 00:00:00,LTC/USDT,39.99000000,41.50000000,39.67000000,40.95000000,219242.83628000,8903088.98840500,26536
1577318400000,2019-12-26 00:00:00,LTC/USDT,40.11000000,41.73000000,39.58000000,40.01000000,198471.35190000,8031017.76257610,24086
1577232000000,2019-12-25 00:00:00,LTC/USDT,40.33000000,40.48000000,39.38000000,40.08000000,136397.58244000,5454518.42452860,17209
1577145600000,2019-12-24 00:00:00,LTC/USDT,40.56000000,41.13000000,39.68000000,40.34000000,211802.58489000,8565123.80359530,24839
1577059200000,2019-12-23 00:00:00,LTC/USDT,41.84000000,42.67000000,40.21000000,40.56000000,288871.46721000,12041679.12462470,34320
1576972800000,2019-12-22 00:00:00,LTC/USDT,39.67000000,42.16000000,39.62000000,41.82000000,208763.30093000,8592483.95532630,24934
1576886400000,2019-12-21 00:00:00,LTC/USDT,40.15000000,40.22000000,39.41000000,39.67000000,91777.09640000,3651414.49118130,11662
1576800000000,2019-12-20 00:00:00,LTC/USDT,39.66000000,40.41000000,39.25000000,40.17000000,151508.47648000,6050598.73182280,19425
1576713600000,2019-12-19 00:00:00,LTC/USDT,40.79000000,41.10000000,39.06000000,39.65000000,240386.31479000,9577045.42395340,33791
1576627200000,2019-12-18 00:00:00,LTC/USDT,36.94000000,41.71000000,35.78000000,40.79000000,668186.50576000,25716885.42918140,89411
1576540800000,2019-12-17 00:00:00,LTC/USDT,39.98000000,40.13000000,36.10000000,36.92000000,648918.38857000,24820514.27758630,70023
1576454400000,2019-12-16 00:00:00,LTC/USDT,43.46000000,43.56000000,39.02000000,39.99000000,396847.07159000,16244725.10812520,41485
1576368000000,2019-12-15 00:00:00,LTC/USDT,43.28000000,44.04000000,42.90000000,43.44000000,105010.15867000,4563418.48711830,12505
1576281600000,2019-12-14 00:00:00,LTC/USDT,44.44000000,44.67000000,43.19000000,43.25000000,121589.21791000,5323519.62204860,13310
1576195200000,2019-12-13 00:00:00,LTC/USDT,43.65000000,44.55000000,43.43000000,44.44000000,127935.79567000,5621054.01108980,13541
1576108800000,2019-12-12 00:00:00,LTC/USDT,43.70000000,44.11000000,42.84000000,43.65000000,169652.16018000,7380545.62004540,19728
1576022400000,2019-12-11 00:00:00,LTC/USDT,44.07000000,44.46000000,43.27000000,43.70000000,134280.00698000,5891144.23888400,14409
1575936000000,2019-12-10 00:00:00,LTC/USDT,44.45000000,44.67000000,43.60000000,44.09000000,151332.98482000,6686909.38988430,15891
1575849600000,2019-12-09 00:00:00,LTC/USDT,45.55000000,45.87000000,44.04000000,44.45000000,219794.24751000,9893759.72051790,23800
1575763200000,2019-12-08 00:00:00,LTC/USDT,45.14000000,46.20000000,44.81000000,45.56000000,131675.58673000,5985309.34749940,15896
1575676800000,2019-12-07 00:00:00,LTC/USDT,45.26000000,46.50000000,44.94000000,45.15000000,195130.20296000,8895004.03597260,21878
1575590400000,2019-12-06 00:00:00,LTC/USDT,44.78000000,45.50000000,44.05000000,45.28000000,273507.67563000,12251452.24981200,30528
1575504000000,2019-12-05 00:00:00,LTC/USDT,44.64000000,45.21000000,43.70000000,44.81000000,444840.89828000,19798104.18490340,46086
1575417600000,2019-12-04 00:00:00,LTC/USDT,44.76000000,46.98000000,43.69000000,44.67000000,555313.52753000,25067891.80724050,57187
1575331200000,2019-12-03 00:00:00,LTC/USDT,45.44000000,46.22000000,44.26000000,44.75000000,323943.46120000,14690325.25946830,36442
1575244800000,2019-12-02 00:00:00,LTC/USDT,47.45000000,47.57000000,44.71000000,45.45000000,302502.05198000,13883607.69552730,36270
1575158400000,2019-12-01 00:00:00,LTC/USDT,47.21000000,48.45000000,45.50000000,47.45000000,313486.32183000,14677016.94472440,37924
1575072000000,2019-11-30 00:00:00,LTC/USDT,48.55000000,48.76000000,46.53000000,47.21000000,270874.56808000,12935751.22401480,28993
1574985600000,2019-11-29 00:00:00,LTC/USDT,46.78000000,49.33000000,46.73000000,48.54000000,301668.56643000,14538397.07211030,37777
1574899200000,2019-11-28 00:00:00,LTC/USDT,47.69000000,48.00000000,46.01000000,46.79000000,267853.24107000,12673681.75890540,30200
1574812800000,2019-11-27 00:00:00,LTC/USDT,46.91000000,48.69000000,44.51000000,47.70000000,455880.87524000,21293926.38590940,50428
1574726400000,2019-11-26 00:00:00,LTC/USDT,45.48000000,47.57000000,45.22000000,46.91000000,310692.28241000,14415831.25758600,38148
1574640000000,2019-11-25 00:00:00,LTC/USDT,43.87000000,47.42000000,42.04000000,45.47000000,571324.21757000,25692967.87359650,92066
1574553600000,2019-11-24 00:00:00,LTC/USDT,48.11000000,48.24000000,43.45000000,43.86000000,419517.52854000,19189967.86916700,72475
1574467200000,2019-11-23 00:00:00,LTC/USDT,47.32000000,48.53000000,46.13000000,48.10000000,301729.20885000,14284224.62810570,62336
1574380800000,2019-11-22 00:00:00,LTC/USDT,50.61000000,51.55000000,43.58000000,47.32000000,924579.32624000,43972840.34313390,146131
1574294400000,2019-11-21 00:00:00,LTC/USDT,54.99000000,55.29000000,48.51000000,50.61000000,442743.26376000,22956914.14141310,69065
1574208000000,2019-11-20 00:00:00,LTC/USDT,55.13000000,56.16000000,54.61000000,54.98000000,224543.37210000,12409649.69886260,36451
1574121600000,2019-11-19 00:00:00,LTC/USDT,55.80000000,56.23000000,54.20000000,55.13000000,245040.39116000,13537640.59877720,44362
1574035200000,2019-11-18 00:00:00,LTC/USDT,59.21000000,59.30000000,54.00000000,55.81000000,297441.77936000,16889540.76456900,53586
1573948800000,2019-11-17 00:00:00,LTC/USDT,58.29000000,59.97000000,57.55000000,59.22000000,190026.97121000,11231813.56922600,35713
1573862400000,2019-11-16 00:00:00,LTC/USDT,57.61000000,58.98000000,57.14000000,58.30000000,135649.07460000,7869798.74898860,28624
1573776000000,2019-11-15 00:00:00,LTC/USDT,59.00000000,60.75000000,56.20000000,57.60000000,333621.34492000,19466114.18157750,57953
1573689600000,2019-11-14 00:00:00,LTC/USDT,60.96000000,61.10000000,58.25000000,59.00000000,289462.24048000,17199630.29873370,41405
1573603200000,2019-11-13 00:00:00,LTC/USDT,61.45000000,62.05000000,60.27000000,60.96000000,175581.95546000,10721665.62536910,25876
1573516800000,2019-11-12 00:00:00,LTC/USDT,61.84000000,62.25000000,59.75000000,61.42000000,299770.77160000,18364928.41496820,58282
1573430400000,2019-11-11 00:00:00,LTC/USDT,63.65000000,64.33000000,60.47000000,61.84000000,409179.59195000,25483714.41547130,74028
1573344000000,2019-11-10 00:00:00,LTC/USDT,62.04000000,66.19000000,60.80000000,63.65000000,437892.99669000,27791092.93064840,81523
1573257600000,2019-11-09 00:00:00,LTC/USDT,60.36000000,62.37000000,60.17000000,62.04000000,196430.96635000,12033723.06915690,45899
1573171200000,2019-11-08 00:00:00,LTC/USDT,61.40000000,62.49000000,58.93000000,60.38000000,347351.93739000,21069094.56458040,72750
1573084800000,2019-11-07 00:00:00,LTC/USDT,64.11000000,64.33000000,60.27000000,61.39000000,327504.17073000,20341773.35058980,63798
1572998400000,2019-11-06 00:00:00,LTC/USDT,63.13000000,64.33000000,62.56000000,64.11000000,334742.14328000,21184873.26065780,58572
1572912000000,2019-11-05 00:00:00,LTC/USDT,61.26000000,64.15000000,60.89000000,63.12000000,527595.77833000,33018350.52632020,89887
1572825600000,2019-11-04 00:00:00,LTC/USDT,58.29000000,62.40000000,57.87000000,61.29000000,410380.76551000,24885022.39968600,68556
1572739200000,2019-11-03 00:00:00,LTC/USDT,58.24000000,58.75000000,57.18000000,58.29000000,141302.66308000,8187021.02604240,28822
1572652800000,2019-11-02 00:00:00,LTC/USDT,58.24000000,59.19000000,57.73000000,58.25000000,150647.43930000,8791009.20233310,33538
1572566400000,2019-11-01 00:00:00,LTC/USDT,58.29000000,58.80000000,56.68000000,58.23000000,221222.32940000,12800948.22355630,53330
1572480000000,2019-10-31 00:00:00,LTC/USDT,57.90000000,59.56000000,57.01000000,58.29000000,269103.33623000,15704328.21804730,56406
1572393600000,2019-10-30 00:00:00,LTC/USDT,59.76000000,61.05000000,56.88000000,57.89000000,341531.28519000,20067287.16194480,65567
1572307200000,2019-10-29 00:00:00,LTC/USDT,57.70000000,60.75000000,57.65000000,59.75000000,401424.23907000,23880814.28531570,75360
1572220800000,2019-10-28 00:00:00,LTC/USDT,59.79000000,62.47000000,57.40000000,57.70000000,540004.69723000,31899759.56790020,98176
1572134400000,2019-10-27 00:00:00,LTC/USDT,56.69000000,62.85000000,55.59000000,59.78000000,661079.75268000,39184044.86097640,113464
1572048000000,2019-10-26 00:00:00,LTC/USDT,56.94000000,63.37000000,54.14000000,56.71000000,1041416.04901000,60212455.06232410,155371
1571961600000,2019-10-25 00:00:00,LTC/USDT,49.55000000,58.70000000,49.01000000,56.93000000,761473.61477000,41420745.68139560,116503
1571875200000,2019-10-24 00:00:00,LTC/USDT,49.48000000,50.32000000,48.30000000,49.54000000,308330.52196000,15231954.36652150,53208
1571788800000,2019-10-23 00:00:00,LTC/USDT,53.38000000,53.44000000,47.10000000,49.50000000,509593.26474000,25426831.22768420,75355
1571702400000,2019-10-22 00:00:00,LTC/USDT,54.57000000,55.09000000,52.97000000,53.39000000,159956.49835000,8683674.60122590,38311
1571616000000,2019-10-21 00:00:00,LTC/USDT,54.85000000,55.74000000,53.67000000,54.57000000,208464.19325000,11371435.93808090,45092
1571529600000,2019-10-20 00:00:00,LTC/USDT,53.72000000,55.46000000,52.58000000,54.85000000,208172.70191000,11213347.34362870,42746
1571443200000,2019-10-19 00:00:00,LTC/USDT,53.21000000,54.16000000,52.54000000,53.72000000,152610.00837000,8152648.18990590,37171
1571356800000,2019-10-18 00:00:00,LTC/USDT,54.95000000,55.01000000,52.19000000,53.21000000,213517.39011000,11396652.49313080,45429
1571270400000,2019-10-17 00:00:00,LTC/USDT,52.45000000,55.22000000,51.57000000,54.94000000,238776.40360000,12771309.09028890,47247
1571184000000,2019-10-16 00:00:00,LTC/USDT,54.57000000,55.39000000,51.00000000,52.45000000,299556.40107000,15877658.59814110,55176
1571097600000,2019-10-15 00:00:00,LTC/USDT,56.83000000,57.39000000,53.40000000,54.58000000,332451.21390000,18373352.23943900,59727
1571011200000,2019-10-14 00:00:00,LTC/USDT,56.44000000,57.10000000,55.94000000,56.83000000,133434.14038000,7558734.90421930,32825
1570924800000,2019-10-13 00:00:00,LTC/USDT,55.71000000,57.69000000,55.47000000,56.46000000,157772.38785000,8939980.18918910,38150
1570838400000,2019-10-12 00:00:00,LTC/USDT,55.85000000,56.50000000,55.41000000,55.70000000,101685.84465000,5692945.96085580,26093
1570752000000,2019-10-11 00:00:00,LTC/USDT,57.48000000,58.42000000,55.33000000,55.85000000,266818.06740000,15066092.23075570,48702
1570665600000,2019-10-10 00:00:00,LTC/USDT,59.10000000,59.33000000,57.00000000,57.47000000,215031.29392000,12487446.42482700,34773
1570579200000,2019-10-09 00:00:00,LTC/USDT,56.92000000,60.06000000,56.60000000,59.12000000,344098.90670000,20109296.34107230,49951
1570492800000,2019-10-08 00:00:00,LTC/USDT,57.46000000,58.45000000,56.47000000,56.94000000,184201.79637000,10559404.66282820,31403
1570406400000,2019-10-07 00:00:00,LTC/USDT,54.42000000,58.65000000,53.25000000,57.46000000,314689.40497000,17738640.58921930,51681
1570320000000,2019-10-06 00:00:00,LTC/USDT,56.69000000,56.80000000,52.73000000,54.41000000,259829.37559000,14302889.32017750,43874
1570233600000,2019-10-05 00:00:00,LTC/USDT,56.30000000,57.40000000,55.57000000,56.69000000,177602.10058000,10003772.60707990,29994
1570147200000,2019-10-04 00:00:00,LTC/USDT,56.45000000,57.50000000,55.22000000,56.30000000,247275.45318000,13995320.69829410,36155
1570060800000,2019-10-03 00:00:00,LTC/USDT,56.28000000,57.07000000,53.62000000,56.44000000,253310.60723000,14061349.42743440,38720
1569974400000,2019-10-02 00:00:00,LTC/USDT,55.59000000,56.66000000,55.13000000,56.23000000,215424.38457000,12034864.98024440,35664
1569888000000,2019-10-01 00:00:00,LTC/USDT,56.01000000,57.60000000,54.82000000,55.63000000,333581.15687000,18705039.80207720,52538
1569801600000,2019-09-30 00:00:00,LTC/USDT,53.84000000,56.25000000,52.46000000,55.99000000,369529.68787000,20182788.05999330,48854
1569715200000,2019-09-29 00:00:00,LTC/USDT,55.38000000,55.58000000,52.13000000,53.82000000,227546.40106000,12197410.16897320,34775
1569628800000,2019-09-28 00:00:00,LTC/USDT,55.86000000,56.16000000,53.67000000,55.37000000,258783.39518000,14274176.83943360,39309
1569542400000,2019-09-27 00:00:00,LTC/USDT,55.17000000,56.61000000,52.61000000,55.86000000,390379.87374000,21349989.04950850,55002
1569456000000,2019-09-26 00:00:00,LTC/USDT,57.48000000,57.56000000,50.30000000,55.19000000,630061.90746000,34400819.97090030,79912
1569369600000,2019-09-25 00:00:00,LTC/USDT,54.57000000,58.34000000,52.84000000,57.43000000,781318.26507000,43535732.16447020,110070
1569283200000,2019-09-24 00:00:00,LTC/USDT,66.54000000,67.42000000,54.07000000,54.57000000,987995.23380000,60140536.53636330,171116
1569196800000,2019-09-23 00:00:00,LTC/USDT,72.26000000,74.24000000,61.88000000,66.54000000,527501.79121000,36517883.79392640,86675
1569110400000,2019-09-22 00:00:00,LTC/USDT,73.20000000,73.22000000,71.03000000,72.23000000,219392.15857000,15823511.83894100,35676
1569024000000,2019-09-21 00:00:00,LTC/USDT,75.06000000,75.58000000,72.06000000,73.22000000,211641.79197000,15603395.96512530,37990
1568937600000,2019-09-20 00:00:00,LTC/USDT,76.56000000,77.08000000,72.78000000,75.05000000,286151.47725000,21475382.84291940,46189
1568851200000,2019-09-19 00:00:00,LTC/USDT,77.77000000,80.90000000,72.62000000,76.56000000,516227.12489000,38833965.37484800,77388
1568764800000,2019-09-18 00:00:00,LTC/USDT,74.06000000,80.30000000,73.98000000,77.81000000,463500.72712000,35716016.26697200,71198
1568678400000,2019-09-17 00:00:00,LTC/USDT,72.67000000,77.59000000,72.15000000,74.04000000,331820.84685000,24574442.89294950,67157
1568592000000,2019-09-16 00:00:00,LTC/USDT,70.04000000,73.67000000,69.36000000,72.63000000,267731.58165000,19101962.98123950,51188
1568505600000,2019-09-15 00:00:00,LTC/USDT,70.49000000,71.28000000,69.50000000,70.04000000,123157.58776000,8653254.98748150,28463
1568419200000,2019-09-14 00:00:00,LTC/USDT,68.93000000,71.50000000,68.20000000,70.50000000,179064.87019000,12520755.78292750,36614
1568332800000,2019-09-13 00:00:00,LTC/USDT,69.18000000,69.58000000,67.36000000,68.93000000,156416.29244000,10722817.40942850,36668
1568246400000,2019-09-12 00:00:00,LTC/USDT,69.80000000,70.00000000,68.30000000,69.15000000,135570.08885000,9369849.09421190,35729
1568160000000,2019-09-11 00:00:00,LTC/USDT,70.85000000,71.81000000,68.25000000,69.80000000,208744.34146000,14621909.77078360,48014
1568073600000,2019-09-10 00:00:00,LTC/USDT,69.86000000,73.10000000,69.77000000,70.85000000,315598.33706000,22476093.84756880,61080
1567987200000,2019-09-09 00:00:00,LTC/USDT,70.36000000,71.38000000,67.73000000,69.89000000,229275.26659000,15939720.84881870,46010
1567900800000,2019-09-08 00:00:00,LTC/USDT,68.77000000,71.46000000,68.00000000,70.36000000,315059.92831000,22060121.02320930,54949
1567814400000,2019-09-07 00:00:00,LTC/USDT,64.88000000,70.57000000,64.53000000,68.77000000,305501.47722000,20816429.34359730,56752
1567728000000,2019-09-06 00:00:00,LTC/USDT,65.24000000,68.00000000,63.54000000,64.87000000,278618.16432000,18378132.72883590,53762
1567641600000,2019-09-05 00:00:00,LTC/USDT,67.02000000,67.39000000,64.14000000,65.23000000,166569.36182000,10917424.27826130,41039
1567555200000,2019-09-04 00:00:00,LTC/USDT,69.00000000,69.24000000,66.40000000,67.01000000,219846.13540000,14865189.88866590,43383
1567468800000,2019-09-03 00:00:00,LTC/USDT,66.92000000,71.00000000,66.47000000,69.06000000,286130.47957000,19629532.35208970,45037
1567382400000,2019-09-02 00:00:00,LTC/USDT,65.85000000,68.03000000,64.80000000,66.92000000,210648.66087000,13961846.03248440,34024
1567296000000,2019-09-01 00:00:00,LTC/USDT,64.23000000,67.21000000,63.74000000,65.89000000,160452.85757000,10479308.75819450,29183
1567209600000,2019-08-31 00:00:00,LTC/USDT,64.18000000,65.39000000,62.25000000,64.24000000,148167.15877000,9443772.20454120,25143
1567123200000,2019-08-30 00:00:00,LTC/USDT,63.55000000,65.60000000,62.16000000,64.17000000,188503.14428000,12025139.09389750,26955
1567036800000,2019-08-29 00:00:00,LTC/USDT,66.73000000,66.77000000,62.00000000,63.59000000,206167.47861000,13330132.46861370,37957
1566950400000,2019-08-28 00:00:00,LTC/USDT,72.88000000,73.14000000,65.00000000,66.73000000,295837.67734000,20294112.37332740,49894
1566864000000,2019-08-27 00:00:00,LTC/USDT,73.59000000,73.75000000,72.13000000,72.90000000,92746.01751000,6757231.10227790,21524
1566777600000,2019-08-26 00:00:00,LTC/USDT,72.12000000,75.46000000,72.09000000,73.54000000,186459.72505000,13805533.13154140,40065
1566691200000,2019-08-25 00:00:00,LTC/USDT,73.32000000,74.93000000,70.56000000,72.10000000,143368.07877000,10408156.40948000,34208
1566604800000,2019-08-24 00:00:00,LTC/USDT,75.37000000,75.65000000,71.39000000,73.32000000,119841.86721000,8767152.95374430,28915
1566518400000,2019-08-23 00:00:00,LTC/USDT,73.38000000,75.92000000,72.10000000,75.38000000,138535.90048000,10276202.44425590,37713
1566432000000,2019-08-22 00:00:00,LTC/USDT,73.18000000,74.64000000,71.00000000,73.31000000,159575.08558000,11682713.55549930,44580
1566345600000,2019-08-21 00:00:00,LTC/USDT,75.13000000,75.33000000,70.14000000,73.27000000,188740.48706000,13704139.35669250,41821
1566259200000,2019-08-20 00:00:00,LTC/USDT,77.10000000,77.30000000,73.31000000,75.14000000,130580.76909000,9832675.85149330,30674
1566172800000,2019-08-19 00:00:00,LTC/USDT,76.31000000,78.95000000,75.36000000,77.10000000,176507.93997000,13616902.89045940,33149
1566086400000,2019-08-18 00:00:00,LTC/USDT,72.64000000,78.00000000,71.40000000,76.25000000,171800.85253000,12945827.78055910,35975
1566000000000,2019-08-17 00:00:00,LTC/USDT,74.63000000,75.35000000,71.50000000,72.65000000,131039.84431000,9606659.80058140,31749
1565913600000,2019-08-16 00:00:00,LTC/USDT,76.24000000,76.42000000,72.34000000,74.67000000,186709.02728000,13900659.41927080,39265
1565827200000,2019-08-15 00:00:00,LTC/USDT,75.91000000,77.70000000,74.36000000,76.25000000,157703.32106000,12030480.75201280,29531
1565740800000,2019-08-14 00:00:00,LTC/USDT,84.83000000,86.32000000,75.00000000,75.90000000,310895.41050000,24988277.12776420,59296
1565654400000,2019-08-13 00:00:00,LTC/USDT,85.79000000,86.79000000,83.26000000,84.88000000,166783.80957000,14166418.15968390,36795
1565568000000,2019-08-12 00:00:00,LTC/USDT,89.99000000,90.04000000,85.45000000,85.79000000,147573.87933000,12841667.21054310,31951
1565481600000,2019-08-11 00:00:00,LTC/USDT,85.46000000,91.57000000,85.15000000,89.93000000,196951.40228000,17439833.99414930,41822
1565395200000,2019-08-10 00:00:00,LTC/USDT,84.25000000,87.50000000,82.27000000,85.46000000,243663.59097000,20738077.43754040,49150
1565308800000,2019-08-09 00:00:00,LTC/USDT,90.08000000,90.45000000,82.64000000,84.24000000,245919.98030000,21161127.88387080,46855
1565222400000,2019-08-08 00:00:00,LTC/USDT,90.59000000,92.75000000,87.72000000,90.15000000,227275.85013000,20426334.73657000,42371
1565136000000,2019-08-07 00:00:00,LTC/USDT,93.05000000,94.45000000,87.36000000,90.59000000,298275.75612000,27205898.73771710,57993
1565049600000,2019-08-06 00:00:00,LTC/USDT,96.56000000,99.32000000,91.00000000,92.99000000,370218.49667000,35230611.39426310,62210
1564963200000,2019-08-05 00:00:00,LTC/USDT,92.68000000,106.77000000,92.68000000,96.56000000,708024.73305000,70031157.19047870,126143
1564876800000,2019-08-04 00:00:00,LTC/USDT,94.15000000,94.80000000,90.11000000,92.64000000,210063.34433000,19411525.58769720,42921
1564790400000,2019-08-03 00:00:00,LTC/USDT,94.80000000,96.70000000,93.51000000,94.17000000,187442.26636000,17836682.37128240,41114
1564704000000,2019-08-02 00:00:00,LTC/USDT,98.62000000,98.77000000,92.52000000,94.76000000,284902.02673000,27331986.48127260,60048
1564617600000,2019-08-01 00:00:00,LTC/USDT,98.77000000,100.59000000,95.23000000,98.64000000,256621.80027000,25131509.02146230,78012
1564531200000,2019-07-31 00:00:00,LTC/USDT,90.12000000,99.95000000,89.81000000,98.76000000,280442.01907000,26802062.26231170,75356
1564444800000,2019-07-30 00:00:00,LTC/USDT,90.33000000,92.71000000,88.50000000,90.15000000,166817.93325000,15087913.97248640,49848
1564358400000,2019-07-29 00:00:00,LTC/USDT,90.00000000,92.26000000,87.48000000,90.33000000,233655.44074000,21072179.11183120,56594
1564272000000,2019-07-28 00:00:00,LTC/USDT,88.83000000,90.90000000,83.13000000,90.00000000,201075.77208000,17720374.42624340,53876
1564185600000,2019-07-27 00:00:00,LTC/USDT,94.01000000,96.09000000,86.67000000,88.79000000,250915.24992000,22687995.28727450,66974
