https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1581984000000,2020-02-18 00:00:00,ADA/USDT,0.06020000,0.06373000,0.05771000,0.06274000,397628983.70000000,24231134.12295500,81097
1581897600000,2020-02-17 00:00:00,ADA/USDT,0.06145000,0.06270000,0.05572000,0.06019000,444539698.10000000,26030330.02425400,83682
1581811200000,2020-02-16 00:00:00,ADA/USDT,0.06423000,0.06713000,0.05669000,0.06146000,475885586.60000000,29377234.99198400,93485
1581724800000,2020-02-15 00:00:00,ADA/USDT,0.07071000,0.07136000,0.06234000,0.06426000,397183062.70000000,26603503.98513900,77854
1581638400000,2020-02-14 00:00:00,ADA/USDT,0.06868000,0.07127000,0.06712000,0.07074000,299318987.90000000,20764043.04422400,53746
1581552000000,2020-02-13 00:00:00,ADA/USDT,0.06820000,0.07231000,0.06481000,0.06867000,517671388.60000000,35865002.86576100,85333
1581465600000,2020-02-12 00:00:00,ADA/USDT,0.06339000,0.07034000,0.06336000,0.06817000,457749344.80000000,30446638.41703700,80015
1581379200000,2020-02-11 00:00:00,ADA/USDT,0.06027000,0.06350000,0.05890000,0.06335000,272124502.20000000,16586435.96398800,47166
1581292800000,2020-02-10 00:00:00,ADA/USDT,0.06188000,0.06210000,0.05840000,0.06029000,261446204.60000000,15673951.06434500,48474
1581206400000,2020-02-09 00:00:00,ADA/USDT,0.06001000,0.06240000,0.05997000,0.06188000,200981732.10000000,12324462.48734000,34027
1581120000000,2020-02-08 00:00:00,ADA/USDT,0.05987000,0.06135000,0.05703000,0.06002000,244212016.20000000,14592880.38307400,43573
1581033600000,2020-02-07 00:00:00,ADA/USDT,0.06011000,0.06279000,0.05940000,0.05987000,291231933.00000000,17757519.09500700,53407
1580947200000,2020-02-06 00:00:00,ADA/USDT,0.05931000,0.06088000,0.05795000,0.06008000,349428025.20000000,20911419.20163800,59350
1580860800000,2020-02-05 00:00:00,ADA/USDT,0.05601000,0.06019000,0.05561000,0.05933000,340602221.60000000,19881527.41389800,57965
1580774400000,2020-02-04 00:00:00,ADA/USDT,0.05698000,0.05788000,0.05395000,0.05601000,290866580.70000000,16217774.95191300,46830
1580688000000,2020-02-03 00:00:00,ADA/USDT,0.05572000,0.05785000,0.05528000,0.05696000,293324470.90000000,16619591.14967800,52092
1580601600000,2020-02-02 00:00:00,ADA/USDT,0.05608000,0.05870000,0.05489000,0.05570000,534062511.40000000,30556219.73912900,91900
1580515200000,2020-02-01 00:00:00,ADA/USDT,0.05390000,0.05723000,0.05312000,0.05610000,316991127.70000000,17473737.38502100,72967
1580428800000,2020-01-31 00:00:00,ADA/USDT,0.05614000,0.05680000,0.05215000,0.05390000,433767507.00000000,23492961.38015800,90248
1580342400000,2020-01-30 00:00:00,ADA/USDT,0.05330000,0.05730000,0.05218000,0.05614000,440823391.80000000,24072401.25257200,59967
1580256000000,2020-01-29 00:00:00,ADA/USDT,0.05291000,0.05771000,0.05260000,0.05329000,549284133.20000000,30490354.53082400,66634
1580169600000,2020-01-28 00:00:00,ADA/USDT,0.04800000,0.05471000,0.04749000,0.05290000,720874424.00000000,36978142.34598900,88392
1580083200000,2020-01-27 00:00:00,ADA/USDT,0.04479000,0.04903000,0.04400000,0.04796000,301036037.10000000,14005846.22920300,45349
1579996800000,2020-01-26 00:00:00,ADA/USDT,0.04314000,0.04478000,0.04287000,0.04477000,146166010.50000000,6411965.07839000,28010
1579910400000,2020-01-25 00:00:00,ADA/USDT,0.04493000,0.04525000,0.04289000,0.04314000,121509453.80000000,5311562.85463900,17999
1579824000000,2020-01-24 00:00:00,ADA/USDT,0.04319000,0.04539000,0.04135000,0.04495000,208401165.60000000,9061066.57171200,27244
1579737600000,2020-01-23 00:00:00,ADA/USDT,0.04575000,0.04590000,0.04210000,0.04318000,196962912.50000000,8600495.13352400,27934
1579651200000,2020-01-22 00:00:00,ADA/USDT,0.04604000,0.04655000,0.04520000,0.04575000,130329910.90000000,5972832.68638000,21195
1579564800000,2020-01-21 00:00:00,ADA/USDT,0.04379000,0.04684000,0.04345000,0.04602000,276447719.30000000,12602754.13439300,33801
1579478400000,2020-01-20 00:00:00,ADA/USDT,0.04200000,0.04435000,0.04197000,0.04378000,168161777.90000000,7241777.81440500,21051
1579392000000,2020-01-19 00:00:00,ADA/USDT,0.04489000,0.04600000,0.04129000,0.04200000,255673670.80000000,11009321.84521900,29181
1579305600000,2020-01-18 00:00:00,ADA/USDT,0.04488000,0.04583000,0.04311000,0.04489000,235080675.30000000,10506985.29848700,31621
1579219200000,2020-01-17 00:00:00,ADA/USDT,0.04169000,0.04595000,0.04114000,0.04490000,352746229.40000000,15419956.49729200,49435
1579132800000,2020-01-16 00:00:00,ADA/USDT,0.04277000,0.04330000,0.04017000,0.04168000,167386728.80000000,6885960.64065600,24738
1579046400000,2020-01-15 00:00:00,ADA/USDT,0.04161000,0.04324000,0.04001000,0.04275000,317415252.70000000,13254733.77838400,39538
1578960000000,2020-01-14 00:00:00,ADA/USDT,0.03682000,0.04277000,0.03681000,0.04161000,436406174.40000000,17250874.37508800,60102
1578873600000,2020-01-13 00:00:00,ADA/USDT,0.03788000,0.03795000,0.03670000,0.03682000,48213285.10000000,1787473.38271900,8846
1578787200000,2020-01-12 00:00:00,ADA/USDT,0.03673000,0.03792000,0.03653000,0.03792000,74412951.50000000,2768369.24618100,12078
1578700800000,2020-01-11 00:00:00,ADA/USDT,0.03693000,0.03780000,0.03641000,0.03678000,82682827.30000000,3065177.59926400,13389
1578614400000,2020-01-10 00:00:00,ADA/USDT,0.03616000,0.03709000,0.03468000,0.03693000,160265699.10000000,5771595.17210300,20539
1578528000000,2020-01-09 00:00:00,ADA/USDT,0.03630000,0.03637000,0.03548000,0.03616000,86372611.30000000,3104192.86434700,12305
1578441600000,2020-01-08 00:00:00,ADA/USDT,0.03696000,0.03875000,0.03580000,0.03631000,228408557.20000000,8558095.11153600,28477
1578355200000,2020-01-07 00:00:00,ADA/USDT,0.03732000,0.03808000,0.03638000,0.03700000,210380672.50000000,7824340.07851600,24529
1578268800000,2020-01-06 00:00:00,ADA/USDT,0.03461000,0.03736000,0.03439000,0.03732000,131688800.50000000,4738039.45847300,16460
1578182400000,2020-01-05 00:00:00,ADA/USDT,0.03436000,0.03527000,0.03419000,0.03460000,71815282.10000000,2493890.08058900,10424
1578096000000,2020-01-04 00:00:00,ADA/USDT,0.03417000,0.03450000,0.03375000,0.03434000,55528746.40000000,1892275.95972400,7992
1578009600000,2020-01-03 00:00:00,ADA/USDT,0.03269000,0.03446000,0.03236000,0.03417000,102581046.70000000,3470143.17154400,15068
1577923200000,2020-01-02 00:00:00,ADA/USDT,0.03345000,0.03348000,0.03218000,0.03269000,42826456.10000000,1406391.01171100,7453
1577836800000,2020-01-01 00:00:00,ADA/USDT,0.03285000,0.03380000,0.03270000,0.03348000,29827408.50000000,995544.37019600,6116
1577750400000,2019-12-31 00:00:00,ADA/USDT,0.03343000,0.03382000,0.03279000,0.03285000,45408660.40000000,1509813.57244000,6894
1577664000000,2019-12-30 00:00:00,ADA/USDT,0.03412000,0.03440000,0.03315000,0.03344000,52316728.50000000,1766369.75912900,6743
1577577600000,2019-12-29 00:00:00,ADA/USDT,0.03365000,0.03467000,0.03331000,0.03412000,55063022.60000000,1870899.66766600,6808
1577491200000,2019-12-28 00:00:00,ADA/USDT,0.03293000,0.03419000,0.03283000,0.03365000,73098549.10000000,2456093.13443900,8417
1577404800000,2019-12-27 00:00:00,ADA/USDT,0.03415000,0.03440000,0.03153000,0.03290000,167023255.30000000,5499237.33984300,16921
1577318400000,2019-12-26 00:00:00,ADA/USDT,0.03337000,0.03495000,0.03333000,0.03416000,78416164.40000000,2669877.82899900,9264
1577232000000,2019-12-25 00:00:00,ADA/USDT,0.03385000,0.03406000,0.03288000,0.03334000,46135840.70000000,1546185.22588600,6065
1577145600000,2019-12-24 00:00:00,ADA/USDT,0.03306000,0.03461000,0.03282000,0.03388000,116934788.90000000,3955723.31284000,10444
1577059200000,2019-12-23 00:00:00,ADA/USDT,0.03438000,0.03462000,0.03287000,0.03312000,101551485.40000000,3440121.61332100,9844
1576972800000,2019-12-22 00:00:00,ADA/USDT,0.03302000,0.03450000,0.03299000,0.03436000,67304253.30000000,2271917.37048200,7448
1576886400000,2019-12-21 00:00:00,ADA/USDT,0.03389000,0.03393000,0.03285000,0.03303000,48952673.00000000,1623830.41185100,4886
1576800000000,2019-12-20 00:00:00,ADA/USDT,0.03303000,0.03420000,0.03253000,0.03391000,87145845.50000000,2893537.28014200,8958
1576713600000,2019-12-19 00:00:00,ADA/USDT,0.03436000,0.03473000,0.03283000,0.03303000,121536895.20000000,4085835.98877500,11604
1576627200000,2019-12-18 00:00:00,ADA/USDT,0.03166000,0.03469000,0.03032000,0.03437000,192989041.00000000,6278704.49775400,19635
1576540800000,2019-12-17 00:00:00,ADA/USDT,0.03412000,0.03415000,0.03115000,0.03168000,181766643.40000000,5973584.81116700,19441
1576454400000,2019-12-16 00:00:00,ADA/USDT,0.03646000,0.03655000,0.03306000,0.03412000,116089365.40000000,4034334.93339800,14757
1576368000000,2019-12-15 00:00:00,ADA/USDT,0.03622000,0.03666000,0.03580000,0.03649000,58577102.10000000,2122875.40335900,7460
1576281600000,2019-12-14 00:00:00,ADA/USDT,0.03722000,0.03732000,0.03569000,0.03622000,99463829.10000000,3625588.18197900,10889
1576195200000,2019-12-13 00:00:00,ADA/USDT,0.03649000,0.03740000,0.03637000,0.03723000,73264744.70000000,2708098.79748200,8234
1576108800000,2019-12-12 00:00:00,ADA/USDT,0.03665000,0.03696000,0.03589000,0.03650000,85078095.80000000,3097715.95537700,10477
1576022400000,2019-12-11 00:00:00,ADA/USDT,0.03631000,0.03717000,0.03609000,0.03664000,58260501.10000000,2130283.22069300,7130
1575936000000,2019-12-10 00:00:00,ADA/USDT,0.03719000,0.03834000,0.03604000,0.03634000,89015251.50000000,3279878.31679900,10636
1575849600000,2019-12-09 00:00:00,ADA/USDT,0.03872000,0.03881000,0.03692000,0.03723000,91008200.20000000,3452805.95459400,10208
1575763200000,2019-12-08 00:00:00,ADA/USDT,0.03843000,0.03887000,0.03791000,0.03872000,53663032.50000000,2064981.13997600,6657
1575676800000,2019-12-07 00:00:00,ADA/USDT,0.03823000,0.03911000,0.03796000,0.03842000,66153898.70000000,2548566.96087700,8618
1575590400000,2019-12-06 00:00:00,ADA/USDT,0.03756000,0.03830000,0.03712000,0.03825000,66484772.90000000,2500982.07363600,8698
1575504000000,2019-12-05 00:00:00,ADA/USDT,0.03711000,0.03816000,0.03670000,0.03761000,89419339.50000000,3331068.24088000,11214
1575417600000,2019-12-04 00:00:00,ADA/USDT,0.03774000,0.03878000,0.03618000,0.03712000,178443721.20000000,6665818.04599800,20103
1575331200000,2019-12-03 00:00:00,ADA/USDT,0.03793000,0.03880000,0.03730000,0.03775000,82238797.20000000,3125022.99199100,10135
1575244800000,2019-12-02 00:00:00,ADA/USDT,0.03956000,0.03959000,0.03736000,0.03793000,113838194.70000000,4337872.01894000,14002
1575158400000,2019-12-01 00:00:00,ADA/USDT,0.04032000,0.04035000,0.03812000,0.03956000,140898160.30000000,5519492.08331600,16442
1575072000000,2019-11-30 00:00:00,ADA/USDT,0.04126000,0.04212000,0.03975000,0.04032000,158312441.30000000,6461723.28631300,17374
1574985600000,2019-11-29 00:00:00,ADA/USDT,0.03902000,0.04200000,0.03897000,0.04127000,320180519.00000000,13122550.88710700,35035
1574899200000,2019-11-28 00:00:00,ADA/USDT,0.03901000,0.03980000,0.03825000,0.03901000,151630807.20000000,5900322.31388000,16092
1574812800000,2019-11-27 00:00:00,ADA/USDT,0.03672000,0.03992000,0.03512000,0.03898000,213560074.80000000,8118634.11310600,24924
1574726400000,2019-11-26 00:00:00,ADA/USDT,0.03580000,0.03717000,0.03539000,0.03669000,136411368.40000000,4941574.23208200,16515
1574640000000,2019-11-25 00:00:00,ADA/USDT,0.03497000,0.03734000,0.03150000,0.03576000,296320438.50000000,10406512.09200200,47416
1574553600000,2019-11-24 00:00:00,ADA/USDT,0.03799000,0.03869000,0.03489000,0.03498000,214169176.20000000,7813298.35444000,38324
1574467200000,2019-11-23 00:00:00,ADA/USDT,0.03700000,0.03836000,0.03647000,0.03798000,126837221.70000000,4745188.18112600,26411
1574380800000,2019-11-22 00:00:00,ADA/USDT,0.03838000,0.03866000,0.03411000,0.03699000,328051482.20000000,12041936.89796700,58224
1574294400000,2019-11-21 00:00:00,ADA/USDT,0.04090000,0.04111000,0.03716000,0.03837000,167159483.40000000,6517024.00259400,28383
1574208000000,2019-11-20 00:00:00,ADA/USDT,0.04213000,0.04236000,0.04022000,0.04090000,124310235.20000000,5129591.68499500,18291
1574121600000,2019-11-19 00:00:00,ADA/USDT,0.04314000,0.04345000,0.04103000,0.04212000,184193279.80000000,7758551.93696900,24616
1574035200000,2019-11-18 00:00:00,ADA/USDT,0.04501000,0.04624000,0.04279000,0.04315000,233839569.50000000,10438217.66112400,36045
1573948800000,2019-11-17 00:00:00,ADA/USDT,0.04386000,0.04592000,0.04310000,0.04501000,140267110.50000000,6276159.63592000,22842
1573862400000,2019-11-16 00:00:00,ADA/USDT,0.04387000,0.04478000,0.04319000,0.04386000,106158266.50000000,4657793.47917400,17442
1573776000000,2019-11-15 00:00:00,ADA/USDT,0.04278000,0.04452000,0.04169000,0.04388000,137154486.20000000,5907910.93656400,25865
1573689600000,2019-11-14 00:00:00,ADA/USDT,0.04328000,0.04342000,0.04200000,0.04279000,78278963.80000000,3336966.17919900,14386
1573603200000,2019-11-13 00:00:00,ADA/USDT,0.04372000,0.04394000,0.04310000,0.04326000,76536950.90000000,3321839.64495000,11180
1573516800000,2019-11-12 00:00:00,ADA/USDT,0.04316000,0.04456000,0.04294000,0.04370000,149899360.00000000,6557666.53638700,23456
1573430400000,2019-11-11 00:00:00,ADA/USDT,0.04385000,0.04400000,0.04232000,0.04315000,100718070.00000000,4339530.42125400,17052
1573344000000,2019-11-10 00:00:00,ADA/USDT,0.04239000,0.04416000,0.04228000,0.04384000,112901408.80000000,4881559.23043900,18013
1573257600000,2019-11-09 00:00:00,ADA/USDT,0.04215000,0.04281000,0.04197000,0.04241000,58476387.70000000,2476176.69225100,12478
1573171200000,2019-11-08 00:00:00,ADA/USDT,0.04342000,0.04382000,0.04110000,0.04216000,141076737.10000000,5965289.50567500,23311
1573084800000,2019-11-07 00:00:00,ADA/USDT,0.04478000,0.04491000,0.04252000,0.04342000,137269569.30000000,5973029.84816600,22116
1572998400000,2019-11-06 00:00:00,ADA/USDT,0.04411000,0.04603000,0.04356000,0.04475000,145972895.20000000,6534976.44698200,24849
1572912000000,2019-11-05 00:00:00,ADA/USDT,0.04321000,0.04480000,0.04299000,0.04411000,180562882.50000000,7929108.00568900,27680
1572825600000,2019-11-04 00:00:00,ADA/USDT,0.04171000,0.04346000,0.04138000,0.04320000,104623837.30000000,4444510.91747900,17187
1572739200000,2019-11-03 00:00:00,ADA/USDT,0.04237000,0.04257000,0.04127000,0.04168000,62160900.10000000,2596691.69614100,11928
1572652800000,2019-11-02 00:00:00,ADA/USDT,0.04211000,0.04259000,0.04171000,0.04237000,75699178.50000000,3191791.76672900,13921
1572566400000,2019-11-01 00:00:00,ADA/USDT,0.04125000,0.04259000,0.04084000,0.04211000,110430810.30000000,4610370.15876100,20341
1572480000000,2019-10-31 00:00:00,ADA/USDT,0.04169000,0.04229000,0.04010000,0.04126000,147006673.30000000,6060028.97274800,25943
1572393600000,2019-10-30 00:00:00,ADA/USDT,0.04341000,0.04450000,0.04109000,0.04171000,175888541.20000000,7491460.17425700,29988
1572307200000,2019-10-29 00:00:00,ADA/USDT,0.04217000,0.04400000,0.04203000,0.04341000,147292816.70000000,6321691.57906200,28155
1572220800000,2019-10-28 00:00:00,ADA/USDT,0.04220000,0.04492000,0.04174000,0.04217000,249944662.30000000,10747568.94229400,48050
1572134400000,2019-10-27 00:00:00,ADA/USDT,0.04048000,0.04342000,0.03945000,0.04216000,356883958.90000000,14809568.60454700,64067
1572048000000,2019-10-26 00:00:00,ADA/USDT,0.04116000,0.04329000,0.03915000,0.04050000,384769986.70000000,15918091.84371800,73215
1571961600000,2019-10-25 00:00:00,ADA/USDT,0.03728000,0.04202000,0.03721000,0.04115000,259632456.10000000,10407212.58901600,48642
1571875200000,2019-10-24 00:00:00,ADA/USDT,0.03635000,0.03796000,0.03587000,0.03730000,129205701.00000000,4785867.92612400,22019
1571788800000,2019-10-23 00:00:00,ADA/USDT,0.03857000,0.03880000,0.03513000,0.03635000,160888322.80000000,5912948.97568300,26372
1571702400000,2019-10-22 00:00:00,ADA/USDT,0.03905000,0.03998000,0.03850000,0.03859000,99050634.50000000,3909308.77447200,17672
1571616000000,2019-10-21 00:00:00,ADA/USDT,0.03946000,0.03949000,0.03839000,0.03904000,86919604.00000000,3381320.85275400,15466
1571529600000,2019-10-20 00:00:00,ADA/USDT,0.03898000,0.03950000,0.03814000,0.03946000,80563672.40000000,3125623.76559300,13527
1571443200000,2019-10-19 00:00:00,ADA/USDT,0.03796000,0.03959000,0.03755000,0.03897000,108229315.30000000,4172790.41006000,17652
1571356800000,2019-10-18 00:00:00,ADA/USDT,0.03934000,0.03951000,0.03729000,0.03795000,103580841.40000000,3934443.19992300,17059
1571270400000,2019-10-17 00:00:00,ADA/USDT,0.03843000,0.03947000,0.03783000,0.03932000,98875143.10000000,3841560.80413900,15803
1571184000000,2019-10-16 00:00:00,ADA/USDT,0.03955000,0.03988000,0.03754000,0.03839000,123366687.60000000,4759184.12032500,21421
1571097600000,2019-10-15 00:00:00,ADA/USDT,0.04173000,0.04191000,0.03904000,0.03957000,132935157.10000000,5360931.38774100,22232
1571011200000,2019-10-14 00:00:00,ADA/USDT,0.04127000,0.04205000,0.04069000,0.04173000,125628693.80000000,5207934.25859200,22699
1570924800000,2019-10-13 00:00:00,ADA/USDT,0.04041000,0.04172000,0.04030000,0.04127000,85411344.20000000,3507786.45205300,17630
1570838400000,2019-10-12 00:00:00,ADA/USDT,0.04006000,0.04093000,0.04001000,0.04040000,83464642.70000000,3383923.12352000,13848
1570752000000,2019-10-11 00:00:00,ADA/USDT,0.04164000,0.04239000,0.03987000,0.04006000,201630003.10000000,8223176.87536600,22506
1570665600000,2019-10-10 00:00:00,ADA/USDT,0.04237000,0.04262000,0.04060000,0.04161000,153063454.40000000,6339544.06128500,16989
1570579200000,2019-10-09 00:00:00,ADA/USDT,0.04121000,0.04345000,0.04076000,0.04238000,186972520.80000000,7908104.66643200,26312
1570492800000,2019-10-08 00:00:00,ADA/USDT,0.04136000,0.04217000,0.04030000,0.04120000,162484379.00000000,6668178.84667700,19618
1570406400000,2019-10-07 00:00:00,ADA/USDT,0.03879000,0.04186000,0.03808000,0.04136000,255365309.80000000,10303897.14418100,29416
1570320000000,2019-10-06 00:00:00,ADA/USDT,0.03967000,0.03999000,0.03801000,0.03881000,109962852.20000000,4307245.99959400,14764
1570233600000,2019-10-05 00:00:00,ADA/USDT,0.03930000,0.03977000,0.03863000,0.03967000,121480670.50000000,4774611.22345800,13776
1570147200000,2019-10-04 00:00:00,ADA/USDT,0.03816000,0.04023000,0.03733000,0.03930000,170576030.20000000,6666823.02827800,18885
1570060800000,2019-10-03 00:00:00,ADA/USDT,0.03923000,0.03959000,0.03746000,0.03818000,137043893.60000000,5256177.43675800,15411
1569974400000,2019-10-02 00:00:00,ADA/USDT,0.03824000,0.03945000,0.03756000,0.03923000,93483018.90000000,3616182.92556800,12787
1569888000000,2019-10-01 00:00:00,ADA/USDT,0.03888000,0.03995000,0.03809000,0.03824000,109847393.90000000,4272363.70188500,15825
1569801600000,2019-09-30 00:00:00,ADA/USDT,0.03716000,0.03946000,0.03570000,0.03888000,184102977.10000000,6999924.52310900,24978
1569715200000,2019-09-29 00:00:00,ADA/USDT,0.03862000,0.03880000,0.03594000,0.03715000,127505153.80000000,4751263.07613700,17317
1569628800000,2019-09-28 00:00:00,ADA/USDT,0.03911000,0.03957000,0.03790000,0.03860000,134360706.30000000,5216071.43271200,17617
1569542400000,2019-09-27 00:00:00,ADA/USDT,0.03818000,0.03980000,0.03686000,0.03911000,149906621.00000000,5729458.65441000,19909
1569456000000,2019-09-26 00:00:00,ADA/USDT,0.03917000,0.04014000,0.03498000,0.03818000,257302894.20000000,9718511.79443300,30575
1569369600000,2019-09-25 00:00:00,ADA/USDT,0.03724000,0.04031000,0.03585000,0.03912000,264300762.30000000,10026845.64920000,30001
1569283200000,2019-09-24 00:00:00,ADA/USDT,0.04635000,0.04659000,0.03525000,0.03724000,437517909.30000000,18406912.79946900,56434
1569196800000,2019-09-23 00:00:00,ADA/USDT,0.04892000,0.04945000,0.04602000,0.04633000,208854117.50000000,10060905.28437000,31528
1569110400000,2019-09-22 00:00:00,ADA/USDT,0.05177000,0.05190000,0.04765000,0.04892000,249415685.80000000,12243837.45131000,36807
1569024000000,2019-09-21 00:00:00,ADA/USDT,0.05251000,0.05336000,0.05107000,0.05179000,144902202.70000000,7570194.93143600,26924
1568937600000,2019-09-20 00:00:00,ADA/USDT,0.05233000,0.05258000,0.05006000,0.05253000,187591207.40000000,9602571.60463500,25595
1568851200000,2019-09-19 00:00:00,ADA/USDT,0.05307000,0.05456000,0.04941000,0.05231000,309027616.90000000,15901390.64356400,42288
1568764800000,2019-09-18 00:00:00,ADA/USDT,0.04887000,0.05557000,0.04881000,0.05308000,377025172.10000000,19820259.46936900,45129
1568678400000,2019-09-17 00:00:00,ADA/USDT,0.04704000,0.05072000,0.04691000,0.04887000,182955220.70000000,8915970.08020400,27469
1568592000000,2019-09-16 00:00:00,ADA/USDT,0.04665000,0.04749000,0.04562000,0.04702000,71756317.40000000,3355866.25845800,11852
1568505600000,2019-09-15 00:00:00,ADA/USDT,0.04643000,0.04711000,0.04610000,0.04664000,43795942.50000000,2036857.80520700,8275
1568419200000,2019-09-14 00:00:00,ADA/USDT,0.04570000,0.04710000,0.04468000,0.04642000,82720178.80000000,3796960.28975800,13859
1568332800000,2019-09-13 00:00:00,ADA/USDT,0.04541000,0.04594000,0.04485000,0.04570000,37491930.40000000,1696491.48663700,8422
1568246400000,2019-09-12 00:00:00,ADA/USDT,0.04493000,0.04629000,0.04423000,0.04541000,72897245.10000000,3285192.99959700,12581
1568160000000,2019-09-11 00:00:00,ADA/USDT,0.04641000,0.04713000,0.04438000,0.04487000,85563306.70000000,3879236.73998200,15251
1568073600000,2019-09-10 00:00:00,ADA/USDT,0.04676000,0.04814000,0.04562000,0.04646000,102691657.80000000,4838040.54448500,16313
1567987200000,2019-09-09 00:00:00,ADA/USDT,0.04657000,0.04727000,0.04531000,0.04680000,86490759.50000000,4005016.77500400,14590
1567900800000,2019-09-08 00:00:00,ADA/USDT,0.04599000,0.04750000,0.04590000,0.04657000,85615820.10000000,4004305.44539200,15179
1567814400000,2019-09-07 00:00:00,ADA/USDT,0.04422000,0.04659000,0.04364000,0.04597000,83548291.80000000,3777701.47692900,12911
1567728000000,2019-09-06 00:00:00,ADA/USDT,0.04439000,0.04470000,0.04340000,0.04423000,98700688.40000000,4347753.42862500,15947
1567641600000,2019-09-05 00:00:00,ADA/USDT,0.04543000,0.04543000,0.04371000,0.04440000,57847202.80000000,2571227.13398500,11395
1567555200000,2019-09-04 00:00:00,ADA/USDT,0.04667000,0.04668000,0.04501000,0.04543000,58244960.70000000,2655263.84366800,12450
1567468800000,2019-09-03 00:00:00,ADA/USDT,0.04527000,0.04744000,0.04446000,0.04667000,120798363.40000000,5519286.65051400,19640
1567382400000,2019-09-02 00:00:00,ADA/USDT,0.04422000,0.04626000,0.04323000,0.04531000,74053948.50000000,3303673.44178200,13803
1567296000000,2019-09-01 00:00:00,ADA/USDT,0.04472000,0.04519000,0.04350000,0.04425000,33442001.80000000,1483697.61019700,6113
1567209600000,2019-08-31 00:00:00,ADA/USDT,0.04472000,0.04546000,0.04367000,0.04473000,38370426.40000000,1715267.40171400,7169
1567123200000,2019-08-30 00:00:00,ADA/USDT,0.04450000,0.04578000,0.04397000,0.04474000,46699729.70000000,2096838.72466200,9645
1567036800000,2019-08-29 00:00:00,ADA/USDT,0.04587000,0.04587000,0.04312000,0.04450000,89451625.70000000,3964016.38961100,16500
1566950400000,2019-08-28 00:00:00,ADA/USDT,0.04988000,0.05041000,0.04508000,0.04587000,97100872.00000000,4627816.74255600,16975
1566864000000,2019-08-27 00:00:00,ADA/USDT,0.04964000,0.04999000,0.04811000,0.04988000,41102635.80000000,2015424.10460500,8377
1566777600000,2019-08-26 00:00:00,ADA/USDT,0.04949000,0.05082000,0.04872000,0.04964000,91817760.70000000,4571067.81456500,15461
1566691200000,2019-08-25 00:00:00,ADA/USDT,0.05017000,0.05265000,0.04840000,0.04949000,135714785.80000000,6909324.98955200,23839
1566604800000,2019-08-24 00:00:00,ADA/USDT,0.04966000,0.05150000,0.04809000,0.05016000,94896456.20000000,4711605.28514400,17516
1566518400000,2019-08-23 00:00:00,ADA/USDT,0.04920000,0.05030000,0.04860000,0.04964000,82828680.20000000,4102948.89123900,15047
1566432000000,2019-08-22 00:00:00,ADA/USDT,0.04738000,0.05120000,0.04670000,0.04918000,110176304.50000000,5426880.29504000,20116
1566345600000,2019-08-21 00:00:00,ADA/USDT,0.04919000,0.04919000,0.04595000,0.04736000,61231599.20000000,2897638.57265600,9408
1566259200000,2019-08-20 00:00:00,ADA/USDT,0.05006000,0.05030000,0.04851000,0.04917000,58806726.50000000,2905572.26300700,9889
1566172800000,2019-08-19 00:00:00,ADA/USDT,0.05065000,0.05084000,0.04944000,0.05002000,48116882.40000000,2413941.24994400,9404
1566086400000,2019-08-18 00:00:00,ADA/USDT,0.04739000,0.05127000,0.04696000,0.05061000,77344197.40000000,3821827.50497300,11893
1566000000000,2019-08-17 00:00:00,ADA/USDT,0.04668000,0.04808000,0.04617000,0.04739000,61451603.20000000,2897046.09929500,10336
1565913600000,2019-08-16 00:00:00,ADA/USDT,0.04737000,0.04759000,0.04454000,0.04668000,81990220.70000000,3765358.07191500,14003
1565827200000,2019-08-15 00:00:00,ADA/USDT,0.04720000,0.04821000,0.04598000,0.04733000,56270382.10000000,2655621.56961500,9250
1565740800000,2019-08-14 00:00:00,ADA/USDT,0.05263000,0.05382000,0.04656000,0.04716000,125164218.20000000,6278909.35578400,20850
1565654400000,2019-08-13 00:00:00,ADA/USDT,0.05307000,0.05328000,0.04931000,0.05268000,95581904.40000000,4922054.82001200,15474
1565568000000,2019-08-12 00:00:00,ADA/USDT,0.05479000,0.05491000,0.05258000,0.05304000,62731467.10000000,3356500.99868700,10275
1565481600000,2019-08-11 00:00:00,ADA/USDT,0.05194000,0.05600000,0.05161000,0.05472000,126245811.60000000,6784461.48994500,20054
1565395200000,2019-08-10 00:00:00,ADA/USDT,0.04772000,0.05347000,0.04766000,0.05195000,159929386.90000000,8124476.82820900,23125
1565308800000,2019-08-09 00:00:00,ADA/USDT,0.05211000,0.05231000,0.04735000,0.04769000,97693304.00000000,4825487.48669000,15102
1565222400000,2019-08-08 00:00:00,ADA/USDT,0.05194000,0.05326000,0.05040000,0.05213000,95176892.20000000,4923643.93842800,15572
1565136000000,2019-08-07 00:00:00,ADA/USDT,0.05343000,0.05430000,0.05135000,0.05197000,91400786.30000000,4814313.88670200,16225
1565049600000,2019-08-06 00:00:00,ADA/USDT,0.05652000,0.05657000,0.05305000,0.05350000,93915189.80000000,5170100.86196900,17154
1564963200000,2019-08-05 00:00:00,ADA/USDT,0.05610000,0.05820000,0.05603000,0.05642000,95585569.90000000,5444486.75967200,16942
1564876800000,2019-08-04 00:00:00,ADA/USDT,0.05774000,0.05830000,0.05593000,0.05605000,69058546.30000000,3916608.03788400,12318
