https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1582502400000,2020-02-24 00:00:00,ETH/USDT,274.50000000,277.20000000,257.09000000,265.52000000,696591.72983000,185949182.70858070,263161
1582416000000,2020-02-23 00:00:00,ETH/USDT,261.55000000,275.68000000,261.02000000,274.48000000,444740.82883000,120024058.97196630,178464
1582329600000,2020-02-22 00:00:00,ETH/USDT,265.32000000,266.81000000,256.00000000,261.57000000,313062.52133000,81781388.31935340,136810
1582243200000,2020-02-21 00:00:00,ETH/USDT,256.97000000,268.24000000,253.61000000,265.27000000,525827.87340000,137848242.42793050,214306
1582156800000,2020-02-20 00:00:00,ETH/USDT,258.44000000,264.33000000,245.34000000,256.96000000,972969.71691000,249383114.01101130,373551
1582070400000,2020-02-19 00:00:00,ETH/USDT,282.64000000,285.00000000,251.56000000,258.45000000,705973.72988000,191887955.75834830,298048
1581984000000,2020-02-18 00:00:00,ETH/USDT,267.90000000,285.88000000,258.00000000,282.61000000,1115523.43992000,304162263.30613900,431799
1581897600000,2020-02-17 00:00:00,ETH/USDT,258.89000000,268.77000000,242.00000000,267.85000000,1110371.39094000,280371301.75499170,417529
1581811200000,2020-02-16 00:00:00,ETH/USDT,264.91000000,274.00000000,237.41000000,258.85000000,1110118.46395000,286269166.28143690,416082
1581724800000,2020-02-15 00:00:00,ETH/USDT,285.11000000,288.41000000,261.86000000,264.88000000,860813.14274000,236287101.09867710,348934
1581638400000,2020-02-14 00:00:00,ETH/USDT,268.34000000,287.15000000,260.28000000,285.15000000,734944.32266000,201120424.58322010,309022
1581552000000,2020-02-13 00:00:00,ETH/USDT,265.74000000,277.69000000,256.08000000,268.32000000,1089679.15370000,291533156.09169540,422008
1581465600000,2020-02-12 00:00:00,ETH/USDT,236.69000000,275.34000000,236.69000000,265.74000000,1038073.74782000,266734296.55029730,415316
1581379200000,2020-02-11 00:00:00,ETH/USDT,222.89000000,239.15000000,218.17000000,236.69000000,595576.90276000,135863928.62430580,250241
1581292800000,2020-02-10 00:00:00,ETH/USDT,228.53000000,229.40000000,216.37000000,222.89000000,510415.49949000,113385288.95030170,232617
1581206400000,2020-02-09 00:00:00,ETH/USDT,223.01000000,230.65000000,222.86000000,228.49000000,350336.24399000,79674647.00019990,183735
1581120000000,2020-02-08 00:00:00,ETH/USDT,223.36000000,227.75000000,213.22000000,223.05000000,548551.87465000,122069507.65511160,257281
1581033600000,2020-02-07 00:00:00,ETH/USDT,213.16000000,225.00000000,213.14000000,223.33000000,629361.15466000,138524804.21757590,268274
1580947200000,2020-02-06 00:00:00,ETH/USDT,203.78000000,216.33000000,201.02000000,213.19000000,608240.22330000,127874220.81468680,276196
1580860800000,2020-02-05 00:00:00,ETH/USDT,188.91000000,207.61000000,188.19000000,203.78000000,550942.11417000,108659358.53591860,241415
1580774400000,2020-02-04 00:00:00,ETH/USDT,189.74000000,191.60000000,184.69000000,188.91000000,366389.69686000,68720832.61529370,173353
1580688000000,2020-02-03 00:00:00,ETH/USDT,188.48000000,195.19000000,186.62000000,189.69000000,417175.95781000,79336312.52469230,181726
1580601600000,2020-02-02 00:00:00,ETH/USDT,183.63000000,193.43000000,179.10000000,188.44000000,552621.13619000,104105613.55878510,222425
1580515200000,2020-02-01 00:00:00,ETH/USDT,179.94000000,184.28000000,179.23000000,183.60000000,259370.12902000,47263178.06678230,124149
1580428800000,2020-01-31 00:00:00,ETH/USDT,184.71000000,185.82000000,175.22000000,179.99000000,385596.53365000,69633052.28263920,157597
1580342400000,2020-01-30 00:00:00,ETH/USDT,173.68000000,187.00000000,170.93000000,184.69000000,477721.66090000,85164074.08231600,189458
1580256000000,2020-01-29 00:00:00,ETH/USDT,175.58000000,178.45000000,173.33000000,173.72000000,317382.90161000,55988230.27435140,145062
1580169600000,2020-01-28 00:00:00,ETH/USDT,170.04000000,176.20000000,170.03000000,175.64000000,473433.89609000,81649497.49294890,178990
1580083200000,2020-01-27 00:00:00,ETH/USDT,167.91000000,172.56000000,165.22000000,170.08000000,365894.81917000,61846624.61453890,157072
1579996800000,2020-01-26 00:00:00,ETH/USDT,160.36000000,168.08000000,159.41000000,167.86000000,251582.55758000,41239031.33790620,116628
1579910400000,2020-01-25 00:00:00,ETH/USDT,162.51000000,162.79000000,157.61000000,160.35000000,219921.65197000,35196608.30633680,95448
1579824000000,2020-01-24 00:00:00,ETH/USDT,162.85000000,164.45000000,155.55000000,162.54000000,430013.19902000,68980724.06049470,145668
1579737600000,2020-01-23 00:00:00,ETH/USDT,168.07000000,168.20000000,159.21000000,162.81000000,373414.34985000,60971659.77458240,150875
1579651200000,2020-01-22 00:00:00,ETH/USDT,169.48000000,171.47000000,166.03000000,168.07000000,272240.90286000,45903134.16291320,111017
1579564800000,2020-01-21 00:00:00,ETH/USDT,166.86000000,170.32000000,164.80000000,169.49000000,308007.63530000,51615232.56698970,125609
1579478400000,2020-01-20 00:00:00,ETH/USDT,166.79000000,169.33000000,161.24000000,166.87000000,358092.88410000,59292534.71746490,130615
1579392000000,2020-01-19 00:00:00,ETH/USDT,174.10000000,178.05000000,161.66000000,166.79000000,624681.28604000,105691368.81966230,203953
1579305600000,2020-01-18 00:00:00,ETH/USDT,169.92000000,179.50000000,164.92000000,174.14000000,688783.17982000,119388338.75249420,240660
1579219200000,2020-01-17 00:00:00,ETH/USDT,164.24000000,174.81000000,162.14000000,169.85000000,767180.67853000,129909265.25615680,273867
1579132800000,2020-01-16 00:00:00,ETH/USDT,166.40000000,167.40000000,157.80000000,164.21000000,456170.86719000,74038650.82913100,179108
1579046400000,2020-01-15 00:00:00,ETH/USDT,165.60000000,171.98000000,159.20000000,166.40000000,721687.80381000,119239937.92994240,251183
1578960000000,2020-01-14 00:00:00,ETH/USDT,143.58000000,171.70000000,143.51000000,165.64000000,1108476.31186000,173492006.24820750,321408
1578873600000,2020-01-13 00:00:00,ETH/USDT,146.56000000,147.00000000,142.27000000,143.58000000,207996.61865000,29888095.36705080,102544
1578787200000,2020-01-12 00:00:00,ETH/USDT,142.40000000,146.60000000,141.76000000,146.54000000,229541.86137000,33112850.82223460,110842
1578700800000,2020-01-11 00:00:00,ETH/USDT,144.83000000,148.05000000,142.09000000,142.38000000,368350.57939000,53149360.56174780,156488
1578614400000,2020-01-10 00:00:00,ETH/USDT,137.73000000,145.17000000,135.32000000,144.84000000,409403.59507000,57377525.56268220,167313
1578528000000,2020-01-09 00:00:00,ETH/USDT,140.76000000,141.50000000,135.30000000,137.74000000,366076.06569000,50611452.58464480,152241
1578441600000,2020-01-08 00:00:00,ETH/USDT,142.80000000,147.77000000,137.03000000,140.72000000,570465.57764000,81184999.73195760,229912
1578355200000,2020-01-07 00:00:00,ETH/USDT,144.14000000,145.31000000,138.76000000,142.80000000,447762.17281000,63861666.40475940,188444
1578268800000,2020-01-06 00:00:00,ETH/USDT,135.37000000,144.41000000,134.86000000,144.15000000,408020.27375000,57400544.48725700,159866
1578182400000,2020-01-05 00:00:00,ETH/USDT,134.20000000,138.19000000,134.19000000,135.37000000,254120.45343000,34593687.60327480,115106
1578096000000,2020-01-04 00:00:00,ETH/USDT,134.37000000,135.85000000,132.50000000,134.20000000,184276.17102000,24641135.56895300,95488
1578009600000,2020-01-03 00:00:00,ETH/USDT,127.19000000,135.14000000,125.88000000,134.35000000,413055.18895000,54139288.21657680,162310
1577923200000,2020-01-02 00:00:00,ETH/USDT,130.72000000,130.78000000,126.38000000,127.19000000,213757.05806000,27486853.39482150,96193
1577836800000,2020-01-01 00:00:00,ETH/USDT,129.16000000,133.05000000,128.68000000,130.77000000,144770.52197000,18952318.53206430,75888
1577750400000,2019-12-31 00:00:00,ETH/USDT,131.61000000,133.68000000,128.17000000,129.16000000,264933.98418000,34678632.17959370,95085
1577664000000,2019-12-30 00:00:00,ETH/USDT,134.36000000,136.24000000,130.30000000,131.59000000,320347.21956000,42636559.38241520,101293
1577577600000,2019-12-29 00:00:00,ETH/USDT,128.11000000,138.07000000,127.52000000,134.36000000,316347.26666000,41893078.36221210,115498
1577491200000,2019-12-28 00:00:00,ETH/USDT,126.28000000,129.68000000,125.84000000,128.11000000,196893.52277000,25177121.14706410,82441
1577404800000,2019-12-27 00:00:00,ETH/USDT,125.58000000,127.10000000,121.91000000,126.29000000,240012.37451000,30020098.88913110,102142
1577318400000,2019-12-26 00:00:00,ETH/USDT,125.09000000,132.26000000,124.32000000,125.58000000,274986.52097000,34943780.90920390,103034
1577232000000,2019-12-25 00:00:00,ETH/USDT,127.70000000,127.84000000,123.07000000,125.09000000,225004.49090000,28144469.16072900,93397
1577145600000,2019-12-24 00:00:00,ETH/USDT,127.80000000,129.69000000,126.61000000,127.75000000,200637.10098000,25667665.14201030,87657
1577059200000,2019-12-23 00:00:00,ETH/USDT,132.12000000,135.10000000,126.00000000,127.80000000,421600.75655000,55501305.92012300,145867
1576972800000,2019-12-22 00:00:00,ETH/USDT,127.00000000,133.07000000,126.82000000,132.09000000,253140.72413000,32938501.02175700,91028
1576886400000,2019-12-21 00:00:00,ETH/USDT,128.19000000,128.40000000,126.50000000,126.99000000,135196.11641000,17199278.79468420,64847
1576800000000,2019-12-20 00:00:00,ETH/USDT,128.10000000,129.39000000,125.84000000,128.19000000,213897.46730000,27266605.48486420,90922
1576713600000,2019-12-19 00:00:00,ETH/USDT,132.80000000,134.00000000,125.69000000,128.10000000,420674.81720000,53766864.18518990,154222
1576627200000,2019-12-18 00:00:00,ETH/USDT,121.88000000,134.87000000,116.26000000,132.78000000,884960.91334000,110566290.56933250,252627
1576540800000,2019-12-17 00:00:00,ETH/USDT,132.72000000,132.98000000,119.11000000,121.88000000,563257.36001000,71709329.26891930,178977
1576454400000,2019-12-16 00:00:00,ETH/USDT,142.46000000,142.72000000,127.93000000,132.73000000,471018.85942000,63632055.58494070,153717
1576368000000,2019-12-15 00:00:00,ETH/USDT,141.79000000,144.12000000,139.92000000,142.46000000,151189.65877000,21495196.81888500,77131
1576281600000,2019-12-14 00:00:00,ETH/USDT,144.80000000,145.07000000,141.18000000,141.79000000,126232.59201000,18027581.35954590,76951
1576195200000,2019-12-13 00:00:00,ETH/USDT,144.87000000,146.00000000,142.80000000,144.80000000,160695.18556000,23203419.96161870,90805
1576108800000,2019-12-12 00:00:00,ETH/USDT,143.41000000,145.85000000,139.24000000,144.87000000,261615.30437000,37425277.03812350,99231
1576022400000,2019-12-11 00:00:00,ETH/USDT,145.53000000,146.34000000,142.12000000,143.39000000,157843.10484000,22772651.16812890,69834
1575936000000,2019-12-10 00:00:00,ETH/USDT,147.40000000,148.57000000,143.81000000,145.56000000,203215.84937000,29746845.43242870,85725
1575849600000,2019-12-09 00:00:00,ETH/USDT,150.44000000,151.19000000,146.56000000,147.38000000,243775.99249000,36345702.34808850,92204
1575763200000,2019-12-08 00:00:00,ETH/USDT,147.16000000,151.62000000,146.11000000,150.44000000,205301.60260000,30606289.28539150,79766
1575676800000,2019-12-07 00:00:00,ETH/USDT,148.46000000,149.49000000,146.85000000,147.14000000,140471.68588000,20799551.34569560,70677
1575590400000,2019-12-06 00:00:00,ETH/USDT,148.11000000,149.77000000,145.74000000,148.45000000,220674.68581000,32549526.39959790,90076
1575504000000,2019-12-05 00:00:00,ETH/USDT,145.45000000,149.02000000,143.64000000,148.10000000,299073.53972000,43777241.59082360,111694
1575417600000,2019-12-04 00:00:00,ETH/USDT,147.19000000,151.98000000,143.15000000,145.38000000,434430.62379000,63840615.24391760,149648
1575331200000,2019-12-03 00:00:00,ETH/USDT,148.66000000,149.93000000,145.77000000,147.17000000,196329.22503000,29061161.10177570,87660
1575244800000,2019-12-02 00:00:00,ETH/USDT,150.72000000,151.42000000,146.71000000,148.65000000,233839.09730000,34768563.47186470,107070
1575158400000,2019-12-01 00:00:00,ETH/USDT,151.43000000,152.49000000,145.79000000,150.73000000,344178.14088000,51148792.08299820,125550
1575072000000,2019-11-30 00:00:00,ETH/USDT,154.54000000,155.25000000,149.70000000,151.37000000,226863.41299000,34617912.17868860,96632
1574985600000,2019-11-29 00:00:00,ETH/USDT,150.69000000,157.60000000,150.23000000,154.57000000,328712.25558000,50649319.12094730,129774
1574899200000,2019-11-28 00:00:00,ETH/USDT,152.61000000,154.63000000,149.09000000,150.72000000,317714.56326000,48324220.62056190,124573
1574812800000,2019-11-27 00:00:00,ETH/USDT,147.47000000,155.54000000,140.84000000,152.62000000,564796.42840000,83505998.05488960,192325
1574726400000,2019-11-26 00:00:00,ETH/USDT,145.81000000,149.97000000,143.37000000,147.47000000,354023.04298000,51873405.03929090,132207
1574640000000,2019-11-25 00:00:00,ETH/USDT,139.99000000,151.50000000,131.45000000,145.69000000,749675.41303000,106186791.33716510,238649
1574553600000,2019-11-24 00:00:00,ETH/USDT,151.84000000,152.86000000,138.62000000,139.96000000,352319.21558000,51503705.17773920,158774
1574467200000,2019-11-23 00:00:00,ETH/USDT,149.55000000,154.33000000,146.11000000,151.84000000,369721.09960000,55595157.56404240,177816
1574380800000,2019-11-22 00:00:00,ETH/USDT,161.02000000,162.79000000,138.00000000,149.56000000,977977.23794000,147595324.56439290,324167
1574294400000,2019-11-21 00:00:00,ETH/USDT,174.75000000,175.85000000,157.26000000,161.01000000,473895.92992000,78641896.23038060,178521
1574208000000,2019-11-20 00:00:00,ETH/USDT,175.93000000,177.41000000,173.50000000,174.72000000,216315.93309000,38001672.19309860,106534
1574121600000,2019-11-19 00:00:00,ETH/USDT,178.20000000,178.52000000,172.65000000,175.94000000,275886.64110000,48414106.95693360,125824
1574035200000,2019-11-18 00:00:00,ETH/USDT,183.82000000,184.06000000,175.01000000,178.20000000,293551.23632000,52985734.28078390,131823
1573948800000,2019-11-17 00:00:00,ETH/USDT,182.37000000,186.09000000,180.00000000,183.82000000,198892.43720000,36509968.69910130,93753
1573862400000,2019-11-16 00:00:00,ETH/USDT,179.99000000,183.46000000,179.30000000,182.37000000,172801.52576000,31378510.01538970,89596
1573776000000,2019-11-15 00:00:00,ETH/USDT,184.93000000,186.70000000,177.67000000,180.00000000,407466.78964000,74217250.17271870,156868
1573689600000,2019-11-14 00:00:00,ETH/USDT,188.07000000,188.72000000,183.34000000,184.92000000,245505.29971000,45523714.09855510,114266
1573603200000,2019-11-13 00:00:00,ETH/USDT,187.09000000,189.66000000,185.30000000,188.11000000,197273.84001000,36936429.93594350,89631
1573516800000,2019-11-12 00:00:00,ETH/USDT,184.98000000,187.65000000,182.41000000,187.09000000,256782.63119000,47636043.35288470,124488
1573430400000,2019-11-11 00:00:00,ETH/USDT,188.96000000,190.19000000,184.06000000,184.98000000,255579.93429000,47746876.45656240,128079
1573344000000,2019-11-10 00:00:00,ETH/USDT,184.86000000,191.58000000,183.30000000,188.96000000,274940.53448000,51648623.28633990,133008
1573257600000,2019-11-09 00:00:00,ETH/USDT,183.71000000,185.79000000,182.63000000,184.89000000,192073.38044000,35441967.76569950,112521
1573171200000,2019-11-08 00:00:00,ETH/USDT,186.67000000,188.26000000,181.41000000,183.74000000,365029.75027000,67305417.40505750,167904
1573084800000,2019-11-07 00:00:00,ETH/USDT,191.16000000,192.27000000,184.59000000,186.68000000,309882.08206000,58150631.27682950,152881
1572998400000,2019-11-06 00:00:00,ETH/USDT,188.65000000,195.09000000,187.72000000,191.16000000,343219.92240000,65471595.20700740,160110
1572912000000,2019-11-05 00:00:00,ETH/USDT,185.71000000,192.51000000,182.22000000,188.68000000,389668.64720000,73036074.78097270,184562
1572825600000,2019-11-04 00:00:00,ETH/USDT,181.53000000,188.64000000,180.36000000,185.71000000,321175.29134000,59357371.31413380,147624
1572739200000,2019-11-03 00:00:00,ETH/USDT,182.90000000,184.70000000,178.95000000,181.54000000,232621.52147000,42260620.37702860,109861
1572652800000,2019-11-02 00:00:00,ETH/USDT,182.86000000,186.00000000,181.53000000,182.91000000,179864.39739000,32936676.70820530,107048
1572566400000,2019-11-01 00:00:00,ETH/USDT,182.19000000,184.50000000,177.02000000,182.85000000,331519.76963000,60092727.13917590,154534
1572480000000,2019-10-31 00:00:00,ETH/USDT,183.14000000,185.27000000,177.66000000,182.18000000,410969.86104000,74696032.73156750,167038
1572393600000,2019-10-30 00:00:00,ETH/USDT,190.45000000,191.71000000,179.28000000,183.13000000,537770.43056000,99508269.89031900,194946
1572307200000,2019-10-29 00:00:00,ETH/USDT,181.67000000,192.74000000,181.26000000,190.46000000,529964.50540000,99024969.84348440,212841
1572220800000,2019-10-28 00:00:00,ETH/USDT,183.84000000,189.48000000,180.35000000,181.72000000,582179.44545000,106933716.67061300,225343
1572134400000,2019-10-27 00:00:00,ETH/USDT,179.42000000,188.70000000,176.22000000,183.75000000,724423.40525000,132329593.39361980,262415
1572048000000,2019-10-26 00:00:00,ETH/USDT,181.53000000,197.74000000,173.80000000,179.49000000,1211737.43684000,222906937.79099780,373782
1571961600000,2019-10-25 00:00:00,ETH/USDT,160.39000000,187.78000000,160.25000000,181.50000000,904832.86059000,157496890.72260220,267143
1571875200000,2019-10-24 00:00:00,ETH/USDT,162.35000000,163.72000000,158.72000000,160.38000000,387310.83766000,62419095.10681710,159778
1571788800000,2019-10-23 00:00:00,ETH/USDT,171.19000000,171.49000000,153.45000000,162.35000000,746955.09806000,121126428.22859730,238790
1571702400000,2019-10-22 00:00:00,ETH/USDT,174.00000000,175.04000000,170.30000000,171.20000000,255429.41624000,44176123.20859810,123180
1571616000000,2019-10-21 00:00:00,ETH/USDT,175.18000000,177.90000000,171.59000000,173.98000000,270608.51385000,47204344.24062680,128045
1571529600000,2019-10-20 00:00:00,ETH/USDT,171.84000000,176.88000000,169.21000000,175.22000000,299141.07152000,51654250.06525480,125469
1571443200000,2019-10-19 00:00:00,ETH/USDT,172.78000000,174.98000000,169.44000000,171.79000000,296918.73026000,51269466.04253870,127763
1571356800000,2019-10-18 00:00:00,ETH/USDT,177.17000000,177.44000000,168.66000000,172.74000000,319602.48508000,55285684.61343000,139612
1571270400000,2019-10-17 00:00:00,ETH/USDT,174.52000000,178.96000000,172.61000000,177.16000000,298795.81980000,52578052.94403270,133295
1571184000000,2019-10-16 00:00:00,ETH/USDT,180.52000000,181.44000000,171.81000000,174.47000000,347764.93459000,61180262.77590320,151051
1571097600000,2019-10-15 00:00:00,ETH/USDT,186.70000000,188.37000000,175.96000000,180.49000000,405466.38109000,73998014.44721510,155734
1571011200000,2019-10-14 00:00:00,ETH/USDT,180.98000000,187.54000000,180.43000000,186.72000000,279732.84612000,51494870.27736360,123915
1570924800000,2019-10-13 00:00:00,ETH/USDT,179.65000000,184.95000000,178.52000000,180.99000000,247589.23231000,45067340.42215130,113448
1570838400000,2019-10-12 00:00:00,ETH/USDT,180.65000000,184.64000000,177.59000000,179.68000000,290415.22038000,52895345.38262570,118775
1570752000000,2019-10-11 00:00:00,ETH/USDT,191.18000000,196.65000000,179.41000000,180.72000000,621693.63125000,115872479.76612730,181427
1570665600000,2019-10-10 00:00:00,ETH/USDT,192.61000000,194.20000000,186.88000000,191.14000000,436588.58452000,83367952.39334860,150166
1570579200000,2019-10-09 00:00:00,ETH/USDT,180.61000000,195.53000000,178.96000000,192.62000000,562506.82189000,105551736.48440960,182290
1570492800000,2019-10-08 00:00:00,ETH/USDT,179.88000000,184.87000000,177.00000000,180.60000000,400832.37828000,72432729.98459290,139925
1570406400000,2019-10-07 00:00:00,ETH/USDT,170.08000000,182.32000000,168.68000000,179.85000000,496523.48038000,87617964.56758630,159802
1570320000000,2019-10-06 00:00:00,ETH/USDT,176.23000000,177.04000000,167.68000000,170.10000000,314932.39629000,54241930.12547950,114662
1570233600000,2019-10-05 00:00:00,ETH/USDT,175.55000000,176.71000000,172.02000000,176.25000000,278488.61771000,48647162.43898200,90341
1570147200000,2019-10-04 00:00:00,ETH/USDT,174.71000000,178.98000000,170.74000000,175.55000000,333897.63876000,58470302.14454340,89655
1570060800000,2019-10-03 00:00:00,ETH/USDT,180.24000000,180.72000000,169.55000000,174.69000000,354756.78478000,62001237.48178290,101114
1569974400000,2019-10-02 00:00:00,ETH/USDT,175.65000000,181.29000000,173.65000000,180.24000000,348268.11620000,61530973.80423170,96660
1569888000000,2019-10-01 00:00:00,ETH/USDT,180.89000000,185.53000000,173.19000000,175.66000000,609819.60828000,109337395.13793270,168492
1569801600000,2019-09-30 00:00:00,ETH/USDT,169.26000000,181.24000000,165.01000000,180.85000000,580295.39970000,100443187.77168620,175354
1569715200000,2019-09-29 00:00:00,ETH/USDT,173.50000000,174.50000000,164.12000000,169.24000000,410855.12176000,69327213.64744890,136438
1569628800000,2019-09-28 00:00:00,ETH/USDT,173.83000000,175.49000000,168.00000000,173.49000000,521775.46593000,90120971.16691360,159337
1569542400000,2019-09-27 00:00:00,ETH/USDT,165.92000000,176.72000000,161.03000000,173.79000000,634932.96707000,106461443.89972100,183611
1569456000000,2019-09-26 00:00:00,ETH/USDT,169.96000000,171.01000000,152.11000000,165.92000000,779942.17148000,127948136.27089050,202020
1569369600000,2019-09-25 00:00:00,ETH/USDT,165.72000000,174.85000000,161.88000000,169.96000000,879001.46213000,147619414.13589660,251456
1569283200000,2019-09-24 00:00:00,ETH/USDT,201.25000000,202.98000000,150.03000000,165.81000000,1478218.82714000,263412071.53120260,383778
1569196800000,2019-09-23 00:00:00,ETH/USDT,211.20000000,211.68000000,198.65000000,201.29000000,392437.07084000,80922890.46088590,121866
1569110400000,2019-09-22 00:00:00,ETH/USDT,215.04000000,215.61000000,206.10000000,211.20000000,445388.94787000,93662351.50453330,108397
1569024000000,2019-09-21 00:00:00,ETH/USDT,218.01000000,221.50000000,213.20000000,215.05000000,417891.52420000,90638548.23529240,105391
1568937600000,2019-09-20 00:00:00,ETH/USDT,220.26000000,221.54000000,212.05000000,218.03000000,437804.12669000,95069640.62415250,133129
1568851200000,2019-09-19 00:00:00,ETH/USDT,210.27000000,223.94000000,202.30000000,220.24000000,844358.82155000,179595728.81383750,230867
1568764800000,2019-09-18 00:00:00,ETH/USDT,207.85000000,217.27000000,207.66000000,210.21000000,539028.51013000,114703107.27171860,182943
1568678400000,2019-09-17 00:00:00,ETH/USDT,197.23000000,215.13000000,195.74000000,207.84000000,715863.22620000,145945114.86958180,214041
1568592000000,2019-09-16 00:00:00,ETH/USDT,189.05000000,199.44000000,188.30000000,197.22000000,551006.81686000,106449156.03002470,166031
1568505600000,2019-09-15 00:00:00,ETH/USDT,188.14000000,190.45000000,185.76000000,189.03000000,288928.60827000,54373471.38522450,106052
1568419200000,2019-09-14 00:00:00,ETH/USDT,180.96000000,188.79000000,179.75000000,188.13000000,279371.83423000,51424561.39170010,113052
1568332800000,2019-09-13 00:00:00,ETH/USDT,180.71000000,181.38000000,177.54000000,180.95000000,264422.54059000,47382425.19192170,109752
1568246400000,2019-09-12 00:00:00,ETH/USDT,178.30000000,182.38000000,176.62000000,180.72000000,203543.13663000,36419973.22973720,102872
1568160000000,2019-09-11 00:00:00,ETH/USDT,179.87000000,182.80000000,173.00000000,178.28000000,278555.46708000,49657474.97516960,130317
1568073600000,2019-09-10 00:00:00,ETH/USDT,180.52000000,184.36000000,177.00000000,179.81000000,238387.50999000,43067898.90512140,116866
1567987200000,2019-09-09 00:00:00,ETH/USDT,181.18000000,185.38000000,176.01000000,180.54000000,273729.94868000,49340881.23458970,140362
1567900800000,2019-09-08 00:00:00,ETH/USDT,177.58000000,184.18000000,176.13000000,181.19000000,290083.47501000,52424648.71846640,143793
1567814400000,2019-09-07 00:00:00,ETH/USDT,169.11000000,180.80000000,168.30000000,177.62000000,253831.23169000,44282963.30654020,134155
1567728000000,2019-09-06 00:00:00,ETH/USDT,173.74000000,177.87000000,165.00000000,169.08000000,315822.37984000,54567316.60595730,146974
1567641600000,2019-09-05 00:00:00,ETH/USDT,174.70000000,176.19000000,168.10000000,173.75000000,232753.83596000,40247496.56290390,123424
1567555200000,2019-09-04 00:00:00,ETH/USDT,178.79000000,180.14000000,173.00000000,174.72000000,286226.25171000,50629395.49188310,140298
1567468800000,2019-09-03 00:00:00,ETH/USDT,178.00000000,183.00000000,174.09000000,178.75000000,327857.85447000,58621819.35545330,147758
1567382400000,2019-09-02 00:00:00,ETH/USDT,170.73000000,181.00000000,170.02000000,178.05000000,294627.31247000,51446380.44857070,116596
1567296000000,2019-09-01 00:00:00,ETH/USDT,171.52000000,173.42000000,167.61000000,170.74000000,191140.52368000,32627380.93181310,93036
1567209600000,2019-08-31 00:00:00,ETH/USDT,168.48000000,174.98000000,165.63000000,171.57000000,194999.19583000,32983642.84325880,101425
1567123200000,2019-08-30 00:00:00,ETH/USDT,169.03000000,170.77000000,165.55000000,168.50000000,238616.68868000,40216956.59949060,114316
1567036800000,2019-08-29 00:00:00,ETH/USDT,173.03000000,173.50000000,163.61000000,169.01000000,295241.21600000,49838097.16618850,142645
1566950400000,2019-08-28 00:00:00,ETH/USDT,187.30000000,188.25000000,166.48000000,173.03000000,334480.61761000,59498959.96652150,146334
1566864000000,2019-08-27 00:00:00,ETH/USDT,188.61000000,189.49000000,184.75000000,187.24000000,157898.56300000,29513243.50055000,96138
1566777600000,2019-08-26 00:00:00,ETH/USDT,186.54000000,193.70000000,186.00000000,188.67000000,254397.79472000,48298621.31542170,130551
1566691200000,2019-08-25 00:00:00,ETH/USDT,190.60000000,192.40000000,182.80000000,186.54000000,169862.91522000,31935951.29036400,103115
1566604800000,2019-08-24 00:00:00,ETH/USDT,194.02000000,194.09000000,185.63000000,190.60000000,167806.34294000,31786227.86266330,104191
1566518400000,2019-08-23 00:00:00,ETH/USDT,190.36000000,196.19000000,188.16000000,194.02000000,192548.51552000,37022930.57045670,128090
1566432000000,2019-08-22 00:00:00,ETH/USDT,187.45000000,195.14000000,182.80000000,190.35000000,245575.98772000,46426395.04867220,160105
1566345600000,2019-08-21 00:00:00,ETH/USDT,196.55000000,197.20000000,179.53000000,187.45000000,284973.64194000,53434048.95292920,150215
1566259200000,2019-08-20 00:00:00,ETH/USDT,202.24000000,202.75000000,194.45000000,196.60000000,189297.75494000,37412398.97566200,109559
1566172800000,2019-08-19 00:00:00,ETH/USDT,194.32000000,203.59000000,192.70000000,202.28000000,239541.59780000,47675347.06282200,116606
1566086400000,2019-08-18 00:00:00,ETH/USDT,185.67000000,197.91000000,183.35000000,194.33000000,175363.50620000,33655229.09223080,102057
1566000000000,2019-08-17 00:00:00,ETH/USDT,184.83000000,187.00000000,181.83000000,185.59000000,138799.61508000,25599796.90465160,101721
1565913600000,2019-08-16 00:00:00,ETH/USDT,187.98000000,188.39000000,178.04000000,184.88000000,282177.01584000,51945182.47086070,150695
1565827200000,2019-08-15 00:00:00,ETH/USDT,187.08000000,189.95000000,181.23000000,188.03000000,237953.09426000,44183760.70610550,119008
1565740800000,2019-08-14 00:00:00,ETH/USDT,209.31000000,209.90000000,183.49000000,187.10000000,325228.98931000,63597043.18857920,171181
1565654400000,2019-08-13 00:00:00,ETH/USDT,211.58000000,214.30000000,204.00000000,209.30000000,166922.48201000,34861802.39651680,102967
1565568000000,2019-08-12 00:00:00,ETH/USDT,216.41000000,216.81000000,209.75000000,211.41000000,122760.94619000,26091487.95900400,85543
1565481600000,2019-08-11 00:00:00,ETH/USDT,206.48000000,216.94000000,206.14000000,216.42000000,188474.09048000,39875149.54802820,112904
1565395200000,2019-08-10 00:00:00,ETH/USDT,210.52000000,215.00000000,202.60000000,206.48000000,252614.02389000,52534644.57003890,142706
1565308800000,2019-08-09 00:00:00,ETH/USDT,221.38000000,221.79000000,207.30000000,210.53000000,232062.12757000,49415315.75467600,140538
1565222400000,2019-08-08 00:00:00,ETH/USDT,226.11000000,228.50000000,215.51000000,221.39000000,236886.35423000,52730777.06928490,132568
1565136000000,2019-08-07 00:00:00,ETH/USDT,226.31000000,231.25000000,220.95000000,226.10000000,279104.70370000,63135096.48557690,159413
