https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-07-05 00:00:00 UTC,0.24999848488217388,368529464.12759537,59071976.16780106
blank,blank,2020-07-04 00:00:00 UTC,0.24169458042108952,356945420.41899073,91146916.54020943
blank,blank,2020-07-03 00:00:00 UTC,0.24235499398474547,357124296.64846134,316583850.4926188
blank,blank,2020-07-02 00:00:00 UTC,0.2563350370549741,377724709.9780288,65641116.855790384
blank,blank,2020-07-01 00:00:00 UTC,0.25164956022623186,370600466.4007115,69756643.50736201
blank,blank,2020-06-30 00:00:00 UTC,0.2616175081429937,385508740.91899455,87688022.65001819
blank,blank,2020-06-29 00:00:00 UTC,0.2641041063463858,388805841.72380066,113966595.57336609
blank,blank,2020-06-28 00:00:00 UTC,0.2713798480543848,401086879.32704693,167600494.65502495
blank,blank,2020-06-27 00:00:00 UTC,0.2722569348809512,401489199.6821065,105607458.77996576
blank,blank,2020-06-26 00:00:00 UTC,0.26885325644625546,396565314.51503855,98788487.18480302
blank,blank,2020-06-25 00:00:00 UTC,0.24948041965044504,368033484.0555734,71634454.26350644
blank,blank,2020-06-24 00:00:00 UTC,0.2573774469360914,376089855.00418144,113917205.29199868
blank,blank,2020-06-23 00:00:00 UTC,0.24423793380114453,360250358.8532294,85609588.40599129
blank,blank,2020-06-22 00:00:00 UTC,0.24103915883440807,354717754.2299235,170123881.47994876
blank,blank,2020-06-21 00:00:00 UTC,0.23143142385759166,339393475.70152026,100971147.75140832
blank,blank,2020-06-20 00:00:00 UTC,0.21772168868211728,320938206.7034013,44255019.02474361
blank,blank,2020-06-19 00:00:00 UTC,0.21813468626905186,321834293.58289945,43693813.73922345
blank,blank,2020-06-18 00:00:00 UTC,0.22409433244190755,330213003.6401546,42623365.378163785
blank,blank,2020-06-17 00:00:00 UTC,0.22461296343354692,330500536.8867167,60655007.828260295
blank,blank,2020-06-16 00:00:00 UTC,0.22270083501505733,328990312.63483316,73631727.64610925
blank,blank,2020-06-15 00:00:00 UTC,0.22367955233003353,329998704.42883915,65066977.89413493
blank,blank,2020-06-14 00:00:00 UTC,0.23254804853764968,342013708.2586892,67872153.68367396
blank,blank,2020-06-13 00:00:00 UTC,0.22933299068155,337424814.6832894,76722190.29971495
blank,blank,2020-06-12 00:00:00 UTC,0.22267069713384455,327050066.8287132,79592292.60819858
blank,blank,2020-06-11 00:00:00 UTC,0.25073933622341826,367798239.7195614,80010766.94085488
blank,blank,2020-06-10 00:00:00 UTC,0.25144517748809825,370912365.37926394,83750823.54473287
blank,blank,2020-06-09 00:00:00 UTC,0.2550221912063682,369155689.45228404,94600502.54010078
blank,blank,2020-06-08 00:00:00 UTC,0.23417127209879546,342868804.685126,60527397.48332959
blank,blank,2020-06-07 00:00:00 UTC,0.23662037220702864,346175943.4848602,62217561.79547732
blank,blank,2020-06-06 00:00:00 UTC,0.24446976994652492,357659623.62158406,95896273.84542637
blank,blank,2020-06-05 00:00:00 UTC,0.2432866562068382,355928726.52567554,114150227.71662278
blank,blank,2020-06-04 00:00:00 UTC,0.22392271977510758,327405013.860667,63934508.688663326
blank,blank,2020-06-03 00:00:00 UTC,0.21494594940676187,314209589.32303935,75595169.734933
blank,blank,2020-06-02 00:00:00 UTC,0.224926462607645,330471538.56445086,75292832.09221987
blank,blank,2020-06-01 00:00:00 UTC,0.2116538342778576,307948104.90453565,77578428.65839638
blank,blank,2020-05-31 00:00:00 UTC,0.22049272483613983,322992440.6853777,66459449.45035992
blank,blank,2020-05-30 00:00:00 UTC,0.2096021095997418,306531457.6279552,61986099.32846602
blank,blank,2020-05-29 00:00:00 UTC,0.21259085520024468,310463212.0716729,75774986.8367781
blank,blank,2020-05-28 00:00:00 UTC,0.20683011064832169,302385918.04087365,65445844.95128985
blank,blank,2020-05-27 00:00:00 UTC,0.20325972090099315,297043615.46362334,55915303.708852515
blank,blank,2020-05-26 00:00:00 UTC,0.20491504952173784,299043240.0996465,53201872.369042866
blank,blank,2020-05-25 00:00:00 UTC,0.19488526927514085,284727657.5736643,45941724.76966939
blank,blank,2020-05-24 00:00:00 UTC,0.20259724899861678,296262855.68638146,49319002.589638785
blank,blank,2020-05-23 00:00:00 UTC,0.20328368047813525,296997748.37151206,56907571.97528535
blank,blank,2020-05-22 00:00:00 UTC,0.19501107620534328,285257000.0270788,68554446.36467642
blank,blank,2020-05-21 00:00:00 UTC,0.20358647774354685,297435189.40325147,57177591.07968016
blank,blank,2020-05-20 00:00:00 UTC,0.20612040748665683,301286570.28429437,57796970.65186276
blank,blank,2020-05-19 00:00:00 UTC,0.2090909087229018,305477037.21675855,57155372.73201289
blank,blank,2020-05-18 00:00:00 UTC,0.20455282462398233,298999796.9189399,66447790.45258561
blank,blank,2020-05-17 00:00:00 UTC,0.20335502854165718,296746101.4353293,65264540.48538909
blank,blank,2020-05-16 00:00:00 UTC,0.19879295216223847,290901171.0373288,73923366.30563326
blank,blank,2020-05-15 00:00:00 UTC,0.20221621644625162,295433268.9760688,68419981.60667567
blank,blank,2020-05-14 00:00:00 UTC,0.20040827354779006,293468748.55209273,88832318.28758217
blank,blank,2020-05-13 00:00:00 UTC,0.20423208660491324,296367409.0070051,106464261.51837191
blank,blank,2020-05-12 00:00:00 UTC,0.18578575740617395,271813595.67088896,111040595.22521861
blank,blank,2020-05-11 00:00:00 UTC,0.19753055637700662,289078512.8013807,154594035.37872702
blank,blank,2020-05-10 00:00:00 UTC,0.21712525539873143,317657453.7517886,231346673.78589064
blank,blank,2020-05-09 00:00:00 UTC,0.22916835646389142,337722519.8414684,198724526.02324626
blank,blank,2020-05-08 00:00:00 UTC,0.1834907144414553,268342875.68662313,101467136.71862325
